synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s50968,virus,1901-1910,1911-1920,0.4699901300818861,0.0861381504005039
s50968,virus,1911-1920,1921-1930,0.5965969739575931,0.0931928028785227
s50968,virus,1921-1930,1931-1940,0.5791664762865836,0.05998841265512741
s50968,virus,1931-1940,1941-1950,0.5239246791320581,0.10179775220797788
s50968,virus,1941-1950,1951-1960,0.5091887232045244,0.11070510003624752
s50968,virus,1951-1960,1961-1970,0.1520971241572843,0.01713299488145951
s50968,virus,1961-1970,1971-1980,0.13526553190934837,0.020175165066876177
s50968,virus,1971-1980,1981-1990,0.07125075872717646,0.021379523246582842
s50968,virus,1981-1990,1991-2000,0.0842781456009987,0.03249909379486347
s50968,virus,1991-2000,2001-2010,0.159456685658441,0.04837511838890416
