,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.11,0.105,0.032,0.248,0.174,0.097,0.228,0.005,0.869,0.095,0.064
1911-1920,0.11,0.0,0.27,0.742,0.158,0.604,0.251,0.057,0.028,0.661,0.375,0.413
1921-1930,0.105,0.27,0.0,0.587,0.816,0.619,0.503,0.12,0.033,0.453,0.936,0.697
1931-1940,0.032,0.742,0.587,0.0,0.061,0.777,0.704,0.401,0.078,0.5,0.587,0.545
1941-1950,0.248,0.158,0.816,0.061,0.0,0.338,0.097,0.18,0.007,0.685,0.545,0.156
1951-1960,0.174,0.604,0.619,0.777,0.338,0.0,0.837,0.046,0.085,0.59,0.804,0.771
1961-1970,0.097,0.251,0.503,0.704,0.097,0.837,0.0,0.677,0.621,0.672,0.241,0.721
1971-1980,0.228,0.057,0.12,0.401,0.18,0.046,0.677,0.0,0.026,0.268,0.062,0.545
1981-1990,0.005,0.028,0.033,0.078,0.007,0.085,0.621,0.026,0.0,0.014,0.023,0.064
1991-2000,0.869,0.661,0.453,0.5,0.685,0.59,0.672,0.268,0.014,0.0,0.413,0.541
2001-2010,0.095,0.375,0.936,0.587,0.545,0.804,0.241,0.062,0.023,0.413,0.0,0.527
2011-2018,0.064,0.413,0.697,0.545,0.156,0.771,0.721,0.545,0.064,0.541,0.527,0.0
