synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s41205,klima,1901-1910,1911-1920,0.033491670670510225,0.09904931825471547
s41205,klima,1911-1920,1921-1930,0.05513544808062052,0.3033029944613496
s41205,klima,1921-1930,1931-1940,0.0058937671148140015,0.19517443622251537
s41205,klima,1931-1940,1941-1950,0.04103388705743212,1.1720578024505783
s41205,klima,1941-1950,1951-1960,0.06345840447590437,1.7538775395145927
s41205,klima,1951-1960,1961-1970,0.060713493696320196,0.48904861247841896
s41205,klima,1961-1970,1971-1980,0.02143944327310761,0.03031810737562853
s41205,klima,1971-1980,1981-1990,0.03364100561888746,0.06202154194504157
s41205,klima,1981-1990,1991-2000,0.08114559589350596,0.21604168727782494
s41205,klima,1991-2000,2001-2010,0.02486052960262852,0.1402912909914406
