,1901-1910,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990
1901-1910,0.0,20.098353837589777,20.152987548014202,26.534724322887815,26.352239185543013,23.659339660925472,25.91993922847323
1931-1940,20.098353837589777,0.0,7.817800782151847,16.866546191304252,18.939514078964063,14.12843611119686,17.472250587600975
1941-1950,20.152987548014202,7.817800782151847,0.0,17.124754658424557,18.840718304858367,14.557385773050893,17.909647242266566
1951-1960,26.534724322887815,16.866546191304252,17.124754658424557,0.0,24.304707359058387,20.201068282559742,24.614281970899775
1961-1970,26.352239185543013,18.939514078964063,18.840718304858367,24.304707359058387,0.0,19.342656526626758,25.01073566528005
1971-1980,23.659339660925472,14.12843611119686,14.557385773050893,20.201068282559742,19.342656526626758,0.0,21.699858110877287
1981-1990,25.91993922847323,17.472250587600975,17.909647242266566,24.614281970899775,25.01073566528005,21.699858110877287,0.0
