1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,2001-2010,2011-2018
0.9131530829461723,-0.27296681045912785,-1.4337336205500872,0.576972246170044,-2.0248278895872986,6.220938718981213,-4.872904658317566,-5.6161961654822035,7.66597771076929,0.09243988167671935
0.5417394487368754,0.48175868145548373,0.03227681646004665,0.3988191003495074,-1.6129734173734138,4.869563773274422,-3.4719792306423187,1.6956672420104342,-0.823452390375591,-3.3844445415905544
2.2424419668813544,-0.8506479654461145,-0.7058006282103189,0.921501673282461,0.9408859833898837,1.3298361864354875,-5.571860998868942,3.5719415942827863,-2.32990623939605,5.335535329864139
1.6775948790250679,1.0257142837804099,-3.762261453825743,1.449306677313561,0.4851226835879311,0.09480319006575477,-3.6996911391615868,7.963962942361832,-3.0537091305568103,-1.9013557224756195
-2.508396087059608,1.1553668485524562,1.87281897528533,0.33481339642659147,1.25542022820659,-4.166158672836092,0.6208841949701309,8.039206842581432,-8.848801502159663,5.61709372656686
2.482903480820167,-2.6716287478231466,-0.683451322275908,-0.1595683904721379,2.018702143296846,-0.744786141647233,-6.286653518676758,6.512028718988101,-3.6962194840113325,1.6166122337182363
1.6693802316295798,-0.6435131179598663,1.4067018627803374,-1.9507795045984548,1.9822085293331324,-2.168103768593735,2.2718801591545343,1.2871407636751733,-1.9237226944948946,1.451302893388839
2.057010369407825,-0.6052232243693791,-0.5545003527339469,0.9335928597348802,-1.3427224347354674,-1.2189171959956489,-3.682768300175667,7.98652378966411,-0.13500824677092682,-4.279495675790878
-0.8502186454030184,0.6250379455777314,1.6801811543233853,-1.9826068237740944,1.6573498715816095,-2.05040799246894,0.8379611782729626,3.861250414202611,-7.345544664277917,5.058551021629856
1.8353256302116772,-2.668647675244854,0.5634759777958722,-0.8648802725241538,1.6803688205620073,1.0656605511903763,0.6845079166814685,3.4222520537053547,-4.165298244428067,-5.0716025908078475
2.511711051005584,-3.1073489359651623,0.45433068707426805,-0.19591431985510144,4.3130828834030925,-2.9640120917724238,-0.9836766384541988,-1.729208067059517,4.671860635990188,-1.6736128804229553
0.06465488103719852,-0.8273234868565431,1.550072407238978,-1.0560333180300732,0.384705532738503,-1.582877904176712,0.5704674646258354,4.5113155369957285,-3.39841435494877,1.3647797002678828
1.1936652425924938,-3.321611174941063,1.0528840201332215,-0.434251964726347,0.8097067014193144,-0.36148192402389334,-5.624844454228878,9.98563180367152,-3.6275155735867366,-0.15849106382756029
0.25638729234536495,-3.3313323676586153,4.89446757879663,-1.3866596662617745,-4.962610011405133,4.547021150588989,-0.7773165702819824,4.255707144737244,-3.1957507630189257,-2.733381809790929
2.161928866948837,-4.965257960901811,4.379098726745616,-1.1220614404041083,-1.0840589104893992,-0.7003388851881027,-1.3030206114053726,7.559208383162817,-2.111317292565392,-3.924600517040207
3.011825439788592,-2.8757663570917567,-0.11827332085751463,-0.09927556521080916,3.76861707415282,-4.386506041718854,5.643955180421472,-5.317620040848851,4.93282429377238,-8.498387936751048
0.46453871106490086,0.5958531196873924,-1.0024844529622414,-0.36533794789872287,-2.4976195397811014,-0.4585506030254894,-1.4784146174788475,1.1022500892480214,3.068982559477999,-3.256616981859718
-3.02617792730148,2.0970293614726803,-1.2864098620541553,-0.12297499956602742,1.973920579286332,2.4158332981169224,-6.322340238839388,-1.1349483877420425,4.370946134839739,1.3325696749346596
