,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,3.484258137164966,3.0484374249303814,4.477910302393869,4.542996509129793,6.381587261907799,6.2565582126420205,7.293185861522265,5.6658808006107835,4.359498560894361,4.866262609277044,5.423100026032045
1911-1920,3.484258137164966,0.0,2.0238266905492477,3.4255244886773957,3.5413335256940295,5.117555955575773,5.5429115075684905,6.35397353619067,4.938595714001995,3.135459273886351,3.6468466999964244,4.439669708841244
1921-1930,3.0484374249303814,2.0238266905492477,0.0,2.7172373371797334,3.013471034227354,4.70822623319056,4.906340010143902,5.831259963653549,4.216805870463802,2.8013353721538956,3.160737087341911,3.7588448546066315
1931-1940,4.477910302393869,3.4255244886773957,2.7172373371797334,0.0,1.8896572899062192,3.012738389321166,3.0925823657767926,3.865804337647774,2.5385799473244597,3.05090693862041,2.6142097012133516,2.9662256205000888
1941-1950,4.542996509129793,3.5413335256940295,3.013471034227354,1.8896572899062192,0.0,3.214457503909878,3.222554658299795,3.7222001781333955,2.718176936939773,3.187625783783317,2.711225820944903,3.2313320192315014
1951-1960,6.381587261907799,5.117555955575773,4.70822623319056,3.012738389321166,3.214457503909878,0.0,3.488241504564617,3.627642815930701,3.34281370949386,4.197630156423835,3.3271126885881452,3.604502018724878
1961-1970,6.2565582126420205,5.5429115075684905,4.906340010143902,3.0925823657767926,3.222554658299795,3.488241504564617,0.0,3.604446122759844,2.1005383831640234,4.758160786271967,3.6418801518609905,3.130572409544628
1971-1980,7.293185861522265,6.35397353619067,5.831259963653549,3.865804337647774,3.7222001781333955,3.627642815930701,3.604446122759844,0.0,3.564084748088185,5.412549161910872,4.693536758581242,4.955423114072513
1981-1990,5.6658808006107835,4.938595714001995,4.216805870463802,2.5385799473244597,2.718176936939773,3.34281370949386,2.1005383831640234,3.564084748088185,0.0,4.309965140986839,2.9896211095267855,2.7272254161533804
1991-2000,4.359498560894361,3.135459273886351,2.8013353721538956,3.05090693862041,3.187625783783317,4.197630156423835,4.758160786271967,5.412549161910872,4.309965140986839,0.0,2.485855115405357,3.444633858489394
2001-2010,4.866262609277044,3.6468466999964244,3.160737087341911,2.6142097012133516,2.711225820944903,3.3271126885881452,3.6418801518609905,4.693536758581242,2.9896211095267855,2.485855115405357,0.0,2.3110786089563513
2011-2018,5.423100026032045,4.439669708841244,3.7588448546066315,2.9662256205000888,3.2313320192315014,3.604502018724878,3.130572409544628,4.955423114072513,2.7272254161533804,3.444633858489394,2.3110786089563513,0.0
