synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s25993,klappe,1901-1910,1911-1920,0.03055344857232536,0.1830232802780926
s25993,klappe,1911-1920,1921-1930,0.011588785167431885,0.5334827931845283
s25993,klappe,1921-1930,1931-1940,0.015563608769354746,0.10439439851398138
s25993,klappe,1931-1940,1941-1950,0.029635764620819755,1.957360043494223
s25993,klappe,1941-1950,1951-1960,0.00894634210962978,0.2931295082075685
s25993,klappe,1951-1960,1961-1970,0.013245667738028651,0.12299648529351215
s25993,klappe,1961-1970,1971-1980,0.013443147144512288,0.05629176054531906
s25993,klappe,1971-1980,1981-1990,0.04785324567712054,1.1962071246225507
s25993,klappe,1981-1990,1991-2000,0.04727959541855172,0.27613045015124354
s25993,klappe,1991-2000,2001-2010,0.006186902354205551,0.20575432527495163
