,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1911-1920,0.0,689.0385734657747,524.0109099504825,802.1113505474245,521.7808226005042,579.9463331875698,557.0201888608053,1045.6068369429322,418.46686991531743,401.5997857933896,404.82316279183476
1921-1930,689.0385734657747,0.0,648.7430126880733,762.8686759011867,616.4017572840706,626.2320726011111,771.3895851023439,1218.659799598102,558.9911092732416,557.5971384039647,562.7103042390553
1931-1940,524.0109099504825,648.7430126880733,0.0,749.2007591404483,464.66293117933816,564.3736645285254,546.0651895314263,1022.9546905303603,371.79781509120113,348.3311563432366,341.4453652014413
1941-1950,802.1113505474245,762.8686759011867,749.2007591404483,0.0,758.8477233475168,788.1418983886948,908.1802956680407,1296.8306511151632,701.17300758682,712.9459099654821,701.1543531767483
1951-1960,521.7808226005042,616.4017572840706,464.66293117933816,758.8477233475168,0.0,512.5639019308179,527.1878754050117,1022.6890416076357,359.74554607317003,322.2828444989319,345.45979483188904
1961-1970,579.9463331875698,626.2320726011111,564.3736645285254,788.1418983886948,512.5639019308179,0.0,654.0922231386028,1133.47395209793,474.63149308516824,452.18808619776433,450.1973380347407
1971-1980,557.0201888608053,771.3895851023439,546.0651895314263,908.1802956680407,527.1878754050117,654.0922231386028,0.0,967.5277488803355,456.768117761403,417.64317853726874,437.2465810600331
1981-1990,1045.6068369429322,1218.659799598102,1022.9546905303603,1296.8306511151632,1022.6890416076357,1133.47395209793,967.5277488803355,0.0,987.4128816623102,968.749461813472,992.0633831488472
1991-2000,418.46686991531743,558.9911092732416,371.79781509120113,701.17300758682,359.74554607317003,474.63149308516824,456.768117761403,987.4128816623102,0.0,187.54703750117505,183.718117922866
2001-2010,401.5997857933896,557.5971384039647,348.3311563432366,712.9459099654821,322.2828444989319,452.18808619776433,417.64317853726874,968.749461813472,187.54703750117505,0.0,166.14255654086443
2011-2018,404.82316279183476,562.7103042390553,341.4453652014413,701.1543531767483,345.45979483188904,450.1973380347407,437.2465810600331,992.0633831488472,183.718117922866,166.14255654086443,0.0
