1911-1920,1921-1930,1931-1940,1951-1960
-1.2400532746687531,0.145949044264853,-0.18486544489860535,0.6878673285245895
-0.42219650000333786,-0.4970068583885829,0.4889869267741839,0.042602892965078354
-0.06211720407009125,0.024349351103107125,-0.0013901523003975458,-0.34877410158514977
0.3686109781265259,0.11253213634093602,-0.06714558353026708,-0.2692323476076126
0.3370061442255974,-0.20484616234898567,-0.31454865261912346,0.6423654966056347
-1.089728057384491,0.21312984575827915,0.5528400267163913,-0.2861754894256592
0.7567991763353348,-0.7058673848708471,-0.029671768347422245,0.2282324880361557
-0.23575523495674133,-0.15704229474067688,0.21123982593417168,-0.4382082633674145
-0.29349860548973083,-0.3755008007089297,0.31390604252616566,-0.4314505569636822
0.6979478439316154,-0.23946819361299276,-0.6858760192990303,0.056123435497283936
0.7861654460430145,-0.6054835046331088,0.0898645545045535,-0.1710612177848816
0.9266164377331734,-0.3957034548123678,0.892451082666715,-0.8791286945343018
0.7296589948236942,-0.41334084048867226,0.2128739356994629,-0.39337746798992157
-1.0894339084625244,0.8853873411814371,0.569892426331838,-0.15164291858673096
0.04477479308843613,0.17680144061644873,-0.16482955714066824,0.15612910687923431
0.5307042449712753,-0.16201171775658926,-0.5835745433966318,0.2765565048903227
0.39743489772081375,-0.27951378126939136,-0.20522394279638928,0.1916770190000534
0.06329560279846191,-0.09909499684969585,0.8129699478546778,-0.8461142480373383
-0.6344772465527058,0.3115822660426299,0.13225022455056507,-0.13633634522557259
0.8211303949356079,-0.5099724034468333,-0.4502570008238157,-0.28519969433546066
0.25735412538051605,0.11315297583738962,-0.24256582806507745,0.5030283182859421
-0.971999853849411,0.49613889803489053,0.34239992747704184,-0.15897208452224731
-0.10935212671756744,0.01614124824603399,-0.23675237347682318,-0.09846199303865433
-0.6020802296698093,0.3683296392361323,0.11307256420453389,0.07781019806861877
0.9778088480234146,-0.5433548676470916,-0.3344910902281602,0.45806984603405
-0.09065546840429306,-0.028645295028885208,-0.14724328803519407,0.19733237847685814
0.6527722179889679,-0.40138065814971924,-0.9827178120613098,0.8251398503780365
-0.5043002888560295,-0.1803393185449143,-0.22999186363692087,0.6228740885853767
-0.37143635004758835,0.34164544443289435,0.19292442997296652,-0.4936845898628235
0.8558516055345535,-0.7241886059443156,0.10046383241812384,0.10502760112285614
-0.24951039999723434,-0.047471129645903914,0.23080707465608916,0.7126344293355942
-0.7182313352823257,0.4473816901445389,0.13360203802585602,-0.28334325924515724
0.4295458719134331,-0.1829871858159701,0.5214183280865351,-0.6878625452518463
-0.6611121296882629,0.43262670934200287,0.6702974438667297,-0.8790046609938145
-0.5126061392948031,0.3652780257786314,-0.5863354379932086,-0.06877817958593369
-0.9460773868486285,0.11983671815445027,0.27347935239473975,-0.048794835805892944
0.08582684397697449,-0.12611944476763406,0.053128878275553376,0.20805721543729305
-0.9187079817056656,0.043784573674201965,0.6329127997159958,-0.10160267353057861
0.49195387959480286,-0.12202529360850653,0.09390514840682349,-0.24420704692602158
0.1709413379430771,-0.2549858018755913,0.17418373748660088,-0.06037818267941475
0.3689464032649994,-0.44773152470588684,-0.01659250259399414,-0.15174108743667603
0.6211315095424652,-0.4447570741176605,0.5355758517980576,-0.4409940093755722
0.10758251696825027,0.24059406171242398,-0.5566960076491039,0.8407491892576218
-0.3864098936319351,0.09199957673748334,0.44415387759606045,-0.14884725585579872
0.6931301280856133,0.1740256076057752,-0.020529334743817657,-0.7961327731609344
0.4043295532464981,-0.4970721130569776,0.1428352942069372,0.45204977691173553
-0.7268741838634014,0.35249902432163555,0.7121180246273677,-0.03602784872055054
0.3624765984714031,-0.38370573334395885,-0.09106872044503689,0.2804208118468523
0.5375957787036896,-0.01334920028845471,0.7583754311005275,-1.0442701578140259
0.25410548597574234,-0.24498799443244934,0.0729258805513382,0.35609015822410583
0.05274755507707596,-0.13944424440463385,0.057289411624272674,0.4491506926715374
0.6942862197756767,-0.35763128846883774,-0.4140220433473587,0.2064618468284607
-0.09963642060756683,-0.2416764535009861,-0.12079997733235359,-0.022067561745643616
-0.48442667722702026,0.5414430995782216,0.06808138887087506,0.25969937443733215
-0.36536313593387604,0.43646636853615445,0.35422687729199726,-0.23046007752418518
-0.4316795617341995,0.6197373991211256,0.2603700558344523,-0.9069384634494781
1.145394653081894,-0.7678578744331995,0.28652007381121314,-0.17675836384296417
-0.6303711645305157,0.05018347998460132,0.39150794843832654,-0.21030974201858044
-0.09645459428429604,-0.07518590614199638,-0.08935108035802841,-0.0976591557264328
0.14257540553808212,-0.3798672532041868,-0.16377043972412744,0.7412666492164135
0.23381324112415314,0.30412126580874127,0.014677648742993673,-0.3452393263578415
-0.855413943529129,0.4764888385931651,0.861611654361089,-0.39056727290153503
0.3902308903634548,0.18849478041132292,0.3974522898594538,-0.8565861061215401
0.05648115649819374,0.3177030434211095,-0.26404480015238124,0.10952145233750343
0.1343749314546585,-0.47833390533924103,-0.4481752961874008,0.49733613431453705
0.02003365010023117,0.5059896583358447,-0.40120225834349793,0.39457701332867146
-0.26129668205976486,0.3212790787220001,0.005305737257003784,-0.050721824169158936
0.8077952638268471,-0.9255082483092943,0.1442695135871569,0.12292246520519257
-1.1445291489362717,0.7346793810526531,0.23136891921361286,0.022546112537384033
0.12175919860601425,0.18946924308935803,0.8224195440610249,-0.5683248043060303
0.04744426906108856,0.18467599401871365,-0.27942125747601193,0.1878180205821991
0.604835219681263,-0.14407484730084738,-0.14415214086572328,-0.21505586430430412
1.7534441351890564,-0.3840145617723465,-1.2710767835378647,0.4814435839653015
0.6172223270405084,-0.013166892575100064,0.5067626126110554,-0.8954273127019405
-0.5570071898400784,-0.0797144373257955,1.128755231698354,-0.4900042861700058
