event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1931-1940,1941-1950,4.318493536479922,0.007,2,"1941-1950,1951-1960",consecutive
1,1941-1950,1951-1960,4.088691227093293,0.0,7,"1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018",consecutive
2,1951-1960,1961-1970,3.627121196943553,0.009,1,1961-1970,consecutive
3,1981-1990,1991-2000,3.5508860588426803,0.047,1,1991-2000,consecutive
4,1991-2000,2001-2010,2.719548109878501,0.027,1,2001-2010,consecutive
