event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1921-1930,1931-1940,199.124266955474,0.047,1,1931-1940,consecutive
1,1931-1940,1961-1970,222.57789965198953,0.045,3,"1941-1950,1951-1960,1961-1970",sudden_shift
2,1931-1940,1981-1990,260.48220989264433,0.034,5,"1941-1950,1951-1960,1961-1970,1971-1980,1981-1990",sudden_shift
3,1931-1940,2011-2018,327.719101405522,0.012,8,"1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018",sudden_shift
4,1951-1960,2011-2018,424.24629428631664,0.009,6,"1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018",sudden_shift
5,1961-1970,2011-2018,368.6636479907079,0.048,5,"1971-1980,1981-1990,1991-2000,2001-2010,2011-2018",sudden_shift
