,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,2001-2010,2011-2018
1901-1910,0.0,37.54166976277725,32.7310227490596,37.70828756861353,27.807452620021518,44.376242275713516,40.52601202790081,37.1087635277574,39.47469632905335,28.124577647020317,30.18756830595497
1911-1920,37.54166976277725,0.0,38.95026471759119,44.40311843600601,34.541120572774446,50.35673596156831,48.63756530840911,45.801584738366444,48.84921304695513,36.158460095777805,37.09450051421383
1921-1930,32.7310227490596,38.95026471759119,0.0,29.990171730862944,29.135197364524895,31.99183312494408,34.939897715003305,31.560902628102568,34.67740570021362,28.636758027136953,30.2236398521541
1931-1940,37.70828756861353,44.40311843600601,29.990171730862944,0.0,28.69204776370098,22.95674817488487,32.515537937900284,16.580023020621336,24.364618772489333,31.169525355871396,33.04329184092552
1941-1950,27.807452620021518,34.541120572774446,29.135197364524895,28.69204776370098,0.0,37.0742875294058,31.969579831915382,28.45547436889014,29.27382181295681,20.59179739498154,21.692574758909775
1951-1960,44.376242275713516,50.35673596156831,31.99183312494408,22.95674817488487,37.0742875294058,0.0,39.479536771338836,24.481319604280987,32.550349248093056,38.88548531880375,40.44493445701866
1961-1970,40.52601202790081,48.63756530840911,34.939897715003305,32.515537937900284,31.969579831915382,39.479536771338836,0.0,31.180047329380013,22.6082048019164,32.65813170956548,29.120237875623506
1971-1980,37.1087635277574,45.801584738366444,31.560902628102568,16.580023020621336,28.45547436889014,24.481319604280987,31.180047329380013,0.0,22.669541537188685,30.68222587005447,31.895285066873843
1981-1990,39.47469632905335,48.84921304695513,34.67740570021362,24.364618772489333,29.27382181295681,32.550349248093056,22.6082048019164,22.669541537188685,0.0,29.256347012070474,30.314679981964545
2001-2010,28.124577647020317,36.158460095777805,28.636758027136953,31.169525355871396,20.59179739498154,38.88548531880375,32.65813170956548,30.68222587005447,29.256347012070474,0.0,23.601728521227756
2011-2018,30.18756830595497,37.09450051421383,30.2236398521541,33.04329184092552,21.692574758909775,40.44493445701866,29.120237875623506,31.895285066873843,30.314679981964545,23.601728521227756,0.0
