synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s10649,zeitung,1901-1910,1911-1920,0.022338386560266738,0.1063765752190472
s10649,zeitung,1911-1920,1921-1930,0.02550692583069574,0.09546242826600948
s10649,zeitung,1921-1930,1931-1940,0.012640291408802072,0.07251397028866814
s10649,zeitung,1931-1940,1941-1950,0.04510955153768807,0.1223593382695087
s10649,zeitung,1941-1950,1951-1960,0.02799138562728236,0.043237871551486416
s10649,zeitung,1951-1960,1961-1970,0.04447570534895727,0.20733201994178102
s10649,zeitung,1961-1970,1971-1980,0.03856261983282561,0.10732333335525134
s10649,zeitung,1971-1980,1981-1990,0.04454989719306727,0.03599613262939164
s10649,zeitung,1981-1990,1991-2000,0.08166988699257619,0.12043760970006082
s10649,zeitung,1991-2000,2001-2010,0.027455609968995615,0.13568539717558775
