,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.454,0.361,0.804,0.63,0.621,0.704,0.711,0.046,0.985,0.384,0.664
1911-1920,0.454,0.0,0.293,0.581,0.334,0.717,0.666,0.589,0.32,0.371,0.593,0.768
1921-1930,0.361,0.293,0.0,0.524,0.167,0.2,0.388,0.459,0.016,0.31,0.159,0.221
1931-1940,0.804,0.581,0.524,0.0,0.678,0.98,0.811,0.922,0.07,0.967,0.921,0.879
1941-1950,0.63,0.334,0.167,0.678,0.0,0.711,0.321,0.356,0.07,0.553,0.242,0.686
1951-1960,0.621,0.717,0.2,0.98,0.711,0.0,0.831,0.817,0.073,0.709,0.593,0.963
1961-1970,0.704,0.666,0.388,0.811,0.321,0.831,0.0,0.876,0.18,0.497,0.513,0.643
1971-1980,0.711,0.589,0.459,0.922,0.356,0.817,0.876,0.0,0.018,0.744,0.622,0.771
1981-1990,0.046,0.32,0.016,0.07,0.07,0.073,0.18,0.018,0.0,0.003,0.016,0.015
1991-2000,0.985,0.371,0.31,0.967,0.553,0.709,0.497,0.744,0.003,0.0,0.471,0.942
2001-2010,0.384,0.593,0.159,0.921,0.242,0.593,0.513,0.622,0.016,0.471,0.0,0.486
2011-2018,0.664,0.768,0.221,0.879,0.686,0.963,0.643,0.771,0.015,0.942,0.486,0.0
