,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.487,0.557,0.206,0.408,0.014,0.012,0.0,0.001,0.0,0.0,0.0
1911-1920,0.487,0.0,0.451,0.49,0.692,0.087,0.098,0.003,0.071,0.0,0.001,0.0
1921-1930,0.557,0.451,0.0,0.425,0.134,0.371,0.055,0.006,0.024,0.0,0.002,0.002
1931-1940,0.206,0.49,0.425,0.0,0.936,0.207,0.063,0.017,0.11,0.0,0.003,0.004
1941-1950,0.408,0.692,0.134,0.936,0.0,0.053,0.117,0.004,0.022,0.0,0.0,0.0
1951-1960,0.014,0.087,0.371,0.207,0.053,0.0,0.112,0.09,0.07,0.0,0.02,0.011
1961-1970,0.012,0.098,0.055,0.063,0.117,0.112,0.0,0.084,0.16,0.001,0.074,0.006
1971-1980,0.0,0.003,0.006,0.017,0.004,0.09,0.084,0.0,0.076,0.016,0.032,0.118
1981-1990,0.001,0.071,0.024,0.11,0.022,0.07,0.16,0.076,0.0,0.0,0.003,0.053
1991-2000,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.016,0.0,0.0,0.582,0.027
2001-2010,0.0,0.001,0.002,0.003,0.0,0.02,0.074,0.032,0.003,0.582,0.0,0.404
2011-2018,0.0,0.0,0.002,0.004,0.0,0.011,0.006,0.118,0.053,0.027,0.404,0.0
