synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s10304,tor,1901-1910,1911-1920,0.002022486537290624,0.22376770665469264
s10304,tor,1911-1920,1921-1930,0.001954686049090898,0.2913983395162857
s10304,tor,1921-1930,1931-1940,0.008792227502112117,0.11388730831865969
s10304,tor,1931-1940,1941-1950,0.021604115005856687,2.2404276879626885
s10304,tor,1941-1950,1951-1960,0.007450615598569292,0.38974086448710943
s10304,tor,1951-1960,1961-1970,0.012176767615470045,0.7780200664489793
s10304,tor,1961-1970,1971-1980,0.0064818514332476065,0.3007793298858944
s10304,tor,1971-1980,1981-1990,0.013539337145447247,0.7510869837128648
s10304,tor,1981-1990,1991-2000,0.029805604273565395,0.24644517389080012
s10304,tor,1991-2000,2001-2010,0.010726164797608661,0.6900675423020186
