,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,2001-2010,2011-2018
1901-1910,0.0,4.9370036559543635,3.5027559406924893,4.76820873328828,3.731832801542404,7.742189832923152,4.187496677774366,4.708313156564356,5.623583521908905,5.860810895985816,7.055840762507652
1911-1920,4.9370036559543635,0.0,4.932819980314375,5.71120105293877,4.1424485993216695,7.934974163312802,5.743512262889279,5.59572801814357,5.61226710142585,6.072675523922602,7.934002508369479
1921-1930,3.5027559406924893,4.932819980314375,0.0,3.5792614231309487,2.8962307864337538,7.095831401096477,3.4465971252786223,4.396025740670325,5.447147249794643,4.680954008860069,6.389321590202612
1931-1940,4.76820873328828,5.71120105293877,3.5792614231309487,0.0,3.6405734550032176,7.845317306509981,3.9915116555744974,6.207833587154339,6.692486148175101,5.387427919183676,6.633332509901803
1941-1950,3.731832801542404,4.1424485993216695,2.8962307864337538,3.6405734550032176,0.0,7.614563743371981,3.981842836075578,4.818840548572211,5.080590316594884,4.722909839521861,6.586645215439558
1951-1960,7.742189832923152,7.934974163312802,7.095831401096477,7.845317306509981,7.614563743371981,0.0,7.357575160800611,8.533691178253775,9.046985721204543,8.049331747155245,8.39904459645363
1961-1970,4.187496677774366,5.743512262889279,3.4465971252786223,3.9915116555744974,3.981842836075578,7.357575160800611,0.0,5.463643821925093,6.1003009288456695,5.086354771987808,6.078002776845035
1971-1980,4.708313156564356,5.59572801814357,4.396025740670325,6.207833587154339,4.818840548572211,8.533691178253775,5.463643821925093,0.0,5.642365486915514,6.42014810010376,8.18374100003964
1981-1990,5.623583521908905,5.61226710142585,5.447147249794643,6.692486148175101,5.080590316594884,9.046985721204543,6.1003009288456695,5.642365486915514,0.0,6.365242692689622,8.323333040034548
2001-2010,5.860810895985816,6.072675523922602,4.680954008860069,5.387427919183676,4.722909839521861,8.049331747155245,5.086354771987808,6.42014810010376,6.365242692689622,0.0,7.084491406475659
2011-2018,7.055840762507652,7.934002508369479,6.389321590202612,6.633332509901803,6.586645215439558,8.39904459645363,6.078002776845035,8.18374100003964,8.323333040034548,7.084491406475659,0.0
