synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s27305,richtung,1931-1940,1941-1950,0.08642990899848242,0.09095025366567691
s27305,richtung,1941-1950,1951-1960,0.08077193380616605,0.05103935368131252
s27305,richtung,1951-1960,1961-1970,0.10869760398696249,0.043327148533256435
s27305,richtung,1961-1970,1971-1980,0.021997411901327785,0.048926730079063105
s27305,richtung,1971-1980,1981-1990,0.10461172280908265,0.15490617930012446
s27305,richtung,1981-1990,2001-2010,0.1096664970965576,0.07472512274040313
