,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.176,0.199,0.817,0.076,0.351,0.505,0.345,0.316,0.055,0.069,0.153
1911-1920,0.176,0.0,0.331,0.273,0.222,0.556,0.45,0.048,0.252,0.051,0.044,0.041
1921-1930,0.199,0.331,0.0,0.198,0.606,0.301,0.861,0.304,0.101,0.048,0.048,0.202
1931-1940,0.817,0.273,0.198,0.0,0.324,0.321,0.851,0.795,0.638,0.107,0.138,0.155
1941-1950,0.076,0.222,0.606,0.324,0.0,0.268,0.957,0.665,0.133,0.05,0.034,0.067
1951-1960,0.351,0.556,0.301,0.321,0.268,0.0,0.519,0.345,0.254,0.092,0.07,0.019
1961-1970,0.505,0.45,0.861,0.851,0.957,0.519,0.0,0.806,0.449,0.082,0.097,0.23
1971-1980,0.345,0.048,0.304,0.795,0.665,0.345,0.806,0.0,0.288,0.149,0.27,0.262
1981-1990,0.316,0.252,0.101,0.638,0.133,0.254,0.449,0.288,0.0,0.04,0.342,0.177
1991-2000,0.055,0.051,0.048,0.107,0.05,0.092,0.082,0.149,0.04,0.0,0.339,0.025
2001-2010,0.069,0.044,0.048,0.138,0.034,0.07,0.097,0.27,0.342,0.339,0.0,0.078
2011-2018,0.153,0.041,0.202,0.155,0.067,0.019,0.23,0.262,0.177,0.025,0.078,0.0
