,1901-1910,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,19.64815276441634,19.83139151688627,16.810680323911846,20.23902181838191,17.87431553192389,17.673142395226577,19.891397938661868,19.020274892063423,20.2150107682072,18.60465621418849
1921-1930,19.64815276441634,0.0,16.416192188990784,14.138041065298028,16.972056132717256,13.909055619350488,14.456782951189853,15.680708868188185,17.81959180328207,16.99307125106137,15.428101631911678
1931-1940,19.83139151688627,16.416192188990784,0.0,13.482671411985269,14.13799143634,12.697578608940363,13.585505542744286,16.135033194036634,17.74860302476774,14.997586192732344,15.58768685691768
1941-1950,16.810680323911846,14.138041065298028,13.482671411985269,0.0,15.198924295919497,9.338756366560535,8.88407800438835,14.456048056984086,11.394571154498454,11.846952359626597,12.280175358533157
1951-1960,20.23902181838191,16.972056132717256,14.13799143634,15.198924295919497,0.0,14.91141201792734,15.221712670827898,17.325484643378395,19.329113602425107,16.218495623736622,16.704744499240682
1961-1970,17.87431553192389,13.909055619350488,12.697578608940363,9.338756366560535,14.91141201792734,0.0,9.23814146165625,13.855796962275242,12.770416110063115,12.042450160546032,11.89868142713352
1971-1980,17.673142395226577,14.456782951189853,13.585505542744286,8.88407800438835,15.221712670827898,9.23814146165625,0.0,14.140044053728305,13.425938581581825,12.247079782572708,12.464115058587915
1981-1990,19.891397938661868,15.680708868188185,16.135033194036634,14.456048056984086,17.325484643378395,13.855796962275242,14.140044053728305,0.0,18.229792538738437,17.405869642891265,16.509342998350483
1991-2000,19.020274892063423,17.81959180328207,17.74860302476774,11.394571154498454,19.329113602425107,12.770416110063115,13.425938581581825,18.229792538738437,0.0,14.074262659180826,14.687541182263368
2001-2010,20.2150107682072,16.99307125106137,14.997586192732344,11.846952359626597,16.218495623736622,12.042450160546032,12.247079782572708,17.405869642891265,14.074262659180826,0.0,13.299046005901696
2011-2018,18.60465621418849,15.428101631911678,15.58768685691768,12.280175358533157,16.704744499240682,11.89868142713352,12.464115058587915,16.509342998350483,14.687541182263368,13.299046005901696,0.0
