synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s41895,kurs,1901-1910,1911-1920,0.45927699673482125,0.09289881271597547
s41895,kurs,1911-1920,1921-1930,0.4202842418797288,0.03422480413267803
s41895,kurs,1921-1930,1931-1940,0.2806985938208829,0.0544461313930978
s41895,kurs,1931-1940,1941-1950,0.26802053945841187,0.060576647167002715
s41895,kurs,1941-1950,1951-1960,0.4260392393075253,0.01855151056588123
s41895,kurs,1951-1960,1961-1970,0.2607692533333471,0.048478558483907135
s41895,kurs,1961-1970,1971-1980,0.3084561460250259,0.0786759000728377
s41895,kurs,1971-1980,1981-1990,0.09979955833016951,0.04693122306888609
s41895,kurs,1981-1990,1991-2000,0.5647841866144012,0.05411064299919569
s41895,kurs,1991-2000,2001-2010,0.5086775592197035,0.02310920164209534
