,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.435,0.547,0.642,0.314,0.797,0.121,0.434,0.249,0.442,0.446,0.138
1911-1920,0.435,0.0,0.076,0.635,0.014,0.555,0.163,0.141,0.258,0.149,0.449,0.489
1921-1930,0.547,0.076,0.0,0.552,0.944,0.975,0.234,0.535,0.104,0.614,0.758,0.07
1931-1940,0.642,0.635,0.552,0.0,0.221,0.484,0.984,0.383,0.728,0.742,0.507,0.438
1941-1950,0.314,0.014,0.944,0.221,0.0,0.392,0.145,0.614,0.073,0.413,0.259,0.034
1951-1960,0.797,0.555,0.975,0.484,0.392,0.0,0.356,0.225,0.285,0.231,0.77,0.107
1961-1970,0.121,0.163,0.234,0.984,0.145,0.356,0.0,0.31,0.307,0.461,0.188,0.297
1971-1980,0.434,0.141,0.535,0.383,0.614,0.225,0.31,0.0,0.23,0.364,0.069,0.18
1981-1990,0.249,0.258,0.104,0.728,0.073,0.285,0.307,0.23,0.0,0.123,0.249,0.479
1991-2000,0.442,0.149,0.614,0.742,0.413,0.231,0.461,0.364,0.123,0.0,0.148,0.159
2001-2010,0.446,0.449,0.758,0.507,0.259,0.77,0.188,0.069,0.249,0.148,0.0,0.026
2011-2018,0.138,0.489,0.07,0.438,0.034,0.107,0.297,0.18,0.479,0.159,0.026,0.0
