synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s107180,block,1901-1910,1911-1920,0.01768608375399576,0.1364087387208393
s107180,block,1911-1920,1921-1930,0.023664895827072503,0.17704336351143563
s107180,block,1921-1930,1931-1940,0.04152614964102579,0.16571174305603378
s107180,block,1931-1940,1941-1950,0.01612774911775636,0.0622997011394728
s107180,block,1941-1950,1951-1960,0.02345885408090486,0.5888440778573857
s107180,block,1951-1960,1961-1970,0.03592036711607344,0.13475025718243472
s107180,block,1961-1970,1971-1980,0.0435153115261149,1.2713906756006923
s107180,block,1971-1980,1981-1990,0.007569000221628701,0.2115433354042157
s107180,block,1981-1990,1991-2000,0.021165107470435974,0.31941776585826287
s107180,block,1991-2000,2001-2010,0.007371595279515813,0.1274259636074574
