event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1901-1910,1911-1920,5.045671486833887,0.016,11,"1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018",consecutive
1,1921-1930,1931-1940,4.211261069432501,0.033,9,"1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018",consecutive
2,1931-1940,1941-1950,3.648747095621592,0.003,8,"1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018",consecutive
3,1941-1950,1951-1960,4.263308047107426,0.0,7,"1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018",consecutive
4,1961-1970,1971-1980,3.013279368221273,0.01,5,"1971-1980,1981-1990,1991-2000,2001-2010,2011-2018",consecutive
5,1971-1980,1981-1990,3.0709684403210247,0.001,4,"1981-1990,1991-2000,2001-2010,2011-2018",consecutive
6,1981-1990,1991-2000,2.8594673121874465,0.018,2,"1991-2000,2001-2010",consecutive
