synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s46736,blatt,1901-1910,1911-1920,0.012464087786905423,0.24366454035017673
s46736,blatt,1911-1920,1921-1930,0.009087236409452588,0.3150142778665813
s46736,blatt,1921-1930,1931-1940,0.025530852554833193,0.19065176626875655
s46736,blatt,1931-1940,1941-1950,0.02593279861789019,0.15038092474140669
s46736,blatt,1941-1950,1951-1960,0.03168739567451513,0.2870737619473801
s46736,blatt,1951-1960,1961-1970,0.05444204136079494,0.3876280505654351
s46736,blatt,1961-1970,1971-1980,0.028083640814699606,0.5337863245715587
s46736,blatt,1971-1980,1981-1990,0.03950785836207112,0.16808723483736476
s46736,blatt,1981-1990,1991-2000,0.04383350935682936,0.16720695480266598
s46736,blatt,1991-2000,2001-2010,0.021347636719838168,0.19241202159183077
