,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.001,0.223,0.458,0.0,0.13,0.0,0.015,0.06,0.248,0.092,0.0
1911-1920,0.001,0.0,0.765,0.189,0.007,0.019,0.001,0.0,0.052,0.01,0.018,0.011
1921-1930,0.223,0.765,0.0,0.827,0.62,0.885,0.22,0.009,0.106,0.64,0.621,0.186
1931-1940,0.458,0.189,0.827,0.0,0.073,0.586,0.08,0.005,0.241,0.763,0.383,0.024
1941-1950,0.0,0.007,0.62,0.073,0.0,0.009,0.141,0.001,0.025,0.16,0.072,0.196
1951-1960,0.13,0.019,0.885,0.586,0.009,0.0,0.005,0.022,0.026,0.738,0.064,0.007
1961-1970,0.0,0.001,0.22,0.08,0.141,0.005,0.0,0.041,0.053,0.016,0.138,0.375
1971-1980,0.015,0.0,0.009,0.005,0.001,0.022,0.041,0.0,0.145,0.03,0.006,0.003
1981-1990,0.06,0.052,0.106,0.241,0.025,0.026,0.053,0.145,0.0,0.327,0.07,0.027
1991-2000,0.248,0.01,0.64,0.763,0.16,0.738,0.016,0.03,0.327,0.0,0.486,0.04
2001-2010,0.092,0.018,0.621,0.383,0.072,0.064,0.138,0.006,0.07,0.486,0.0,0.144
2011-2018,0.0,0.011,0.186,0.024,0.196,0.007,0.375,0.003,0.027,0.04,0.144,0.0
