synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s6029,klappe,1901-1910,1911-1920,0.3436089380293768,0.030747340667367288
s6029,klappe,1911-1920,1921-1930,0.29647317874410845,0.01593117932883946
s6029,klappe,1921-1930,1931-1940,0.4345384467769701,0.04968336529962302
s6029,klappe,1931-1940,1941-1950,0.3713174480141894,0.013842883466849481
s6029,klappe,1941-1950,1951-1960,0.05316112484212923,0.04587230487586956
s6029,klappe,1951-1960,1961-1970,0.6162022178756301,0.15081165587836615
s6029,klappe,1961-1970,1971-1980,0.44833741490174805,0.025739006410724463
s6029,klappe,1971-1980,1981-1990,0.40117185225417096,0.016564629153910423
s6029,klappe,1981-1990,1991-2000,0.1940418305549492,0.04075206944268684
s6029,klappe,1991-2000,2001-2010,0.1877012592641236,0.025669195156417593
