,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.833,0.783,0.13,0.046,0.008,0.031,0.026,0.002,0.001,0.003,0.002
1911-1920,0.833,0.0,0.778,0.099,0.146,0.026,0.125,0.052,0.015,0.01,0.015,0.031
1921-1930,0.783,0.778,0.0,0.535,0.605,0.342,0.446,0.353,0.209,0.098,0.167,0.16
1931-1940,0.13,0.099,0.535,0.0,0.277,0.338,0.207,0.497,0.093,0.107,0.011,0.178
1941-1950,0.046,0.146,0.605,0.277,0.0,0.606,0.911,0.866,0.987,0.652,0.992,0.899
1951-1960,0.008,0.026,0.342,0.338,0.606,0.0,0.437,0.543,0.18,0.413,0.024,0.557
1961-1970,0.031,0.125,0.446,0.207,0.911,0.437,0.0,0.642,0.565,0.417,0.04,0.689
1971-1980,0.026,0.052,0.353,0.497,0.866,0.543,0.642,0.0,0.5,0.211,0.017,0.546
1981-1990,0.002,0.015,0.209,0.093,0.987,0.18,0.565,0.5,0.0,0.432,0.58,0.717
1991-2000,0.001,0.01,0.098,0.107,0.652,0.413,0.417,0.211,0.432,0.0,0.124,0.551
2001-2010,0.003,0.015,0.167,0.011,0.992,0.024,0.04,0.017,0.58,0.124,0.0,0.754
2011-2018,0.002,0.031,0.16,0.178,0.899,0.557,0.689,0.546,0.717,0.551,0.754,0.0
