synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s23151,flügel,1901-1910,1911-1920,0.006648028643474882,0.23211167122358045
s23151,flügel,1911-1920,1921-1930,0.005456421967624669,0.12062823121853038
s23151,flügel,1921-1930,1931-1940,0.006885516746553679,0.2634542245643025
s23151,flügel,1931-1940,1941-1950,0.018793776664544133,0.11841003597270004
s23151,flügel,1941-1950,1951-1960,0.02494528409055992,0.1493878979020852
s23151,flügel,1951-1960,1961-1970,0.011379148753399296,0.11213470781387323
s23151,flügel,1961-1970,1971-1980,0.0024778502516508358,0.2744040089604184
s23151,flügel,1971-1980,1981-1990,0.005750786150608626,0.13835817745179455
s23151,flügel,1981-1990,1991-2000,0.00447881398116482,0.4551540783280997
s23151,flügel,1991-2000,2001-2010,0.006188143238112211,0.39746570600535824
