synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s41895,kurs,1901-1910,1911-1920,0.013364912469461547,0.18211161086646893
s41895,kurs,1911-1920,1921-1930,0.01927228071033041,0.1659299753366113
s41895,kurs,1921-1930,1931-1940,0.035669100608650806,0.15597284068408626
s41895,kurs,1931-1940,1941-1950,0.020400568565790655,0.25767044673909234
s41895,kurs,1941-1950,1951-1960,0.016155106252996498,0.13678641033925024
s41895,kurs,1951-1960,1961-1970,0.0367400748571868,0.16869843674377946
s41895,kurs,1961-1970,1971-1980,0.022014356379174822,0.6055924187734747
s41895,kurs,1971-1980,1981-1990,0.015202748243971852,0.08945677977187717
s41895,kurs,1981-1990,1991-2000,0.022119125586762593,0.09785447755505199
s41895,kurs,1991-2000,2001-2010,0.033433460354107554,0.47840198183529414
