,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.815,0.046,0.176,0.015,0.147,0.082,0.031,0.053,0.0,0.011,0.011
1911-1920,0.815,0.0,0.123,0.449,0.044,0.155,0.095,0.033,0.031,0.0,0.001,0.029
1921-1930,0.046,0.123,0.0,0.157,0.015,0.026,0.026,0.007,0.009,0.0,0.0,0.0
1931-1940,0.176,0.449,0.157,0.0,0.46,0.254,0.48,0.118,0.23,0.01,0.017,0.005
1941-1950,0.015,0.044,0.015,0.46,0.0,0.079,0.568,0.957,0.395,0.23,0.478,0.001
1951-1960,0.147,0.155,0.026,0.254,0.079,0.0,0.073,0.044,0.855,0.01,0.425,0.023
1961-1970,0.082,0.095,0.026,0.48,0.568,0.073,0.0,0.449,0.033,0.103,0.032,0.001
1971-1980,0.031,0.033,0.007,0.118,0.957,0.044,0.449,0.0,0.023,0.042,0.369,0.008
1981-1990,0.053,0.031,0.009,0.23,0.395,0.855,0.033,0.023,0.0,0.036,0.44,0.002
1991-2000,0.0,0.0,0.0,0.01,0.23,0.01,0.103,0.042,0.036,0.0,0.623,0.033
2001-2010,0.011,0.001,0.0,0.017,0.478,0.425,0.032,0.369,0.44,0.623,0.0,0.178
2011-2018,0.011,0.029,0.0,0.005,0.001,0.023,0.001,0.008,0.002,0.033,0.178,0.0
