,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,209.76044440108143,197.23793828274083,240.66649574113336,377.57481420820085,257.77330654390636,265.6533629270763,625.3189516278308,370.15109758314355,302.53475191360263,173.45214181930857,588.8179472751997
1911-1920,209.76044440108143,0.0,221.67128122735585,223.83413351967042,309.55324885594973,215.6953979577105,260.1155105856574,600.1677539820145,466.81595408343793,259.44604106070545,183.36667528194815,546.2921519526286
1921-1930,197.23793828274083,221.67128122735585,0.0,218.37631957004047,395.4738188706,256.8489546226054,245.4845542096132,610.5277996901992,413.84261620288396,286.1689220391619,189.9060508414679,567.5400897465947
1931-1940,240.66649574113336,223.83413351967042,218.37631957004047,0.0,381.8495158828856,249.7511054808158,232.5692004275818,582.1642380547344,468.27551959982094,259.19091542182275,201.09082878416248,522.9630353986934
1941-1950,377.57481420820085,309.55324885594973,395.4738188706,381.8495158828856,0.0,328.6067847578974,420.70887739827145,686.3418924448231,595.4207225121853,383.5739094610768,354.1923052625533,613.7739007070286
1951-1960,257.77330654390636,215.6953979577105,256.8489546226054,249.7511054808158,328.6067847578974,0.0,265.14577530609887,592.4764922642971,486.61474227027696,262.4655439649279,209.96027696544266,530.9782798374619
1961-1970,265.6533629270763,260.1155105856574,245.4845542096132,232.5692004275818,420.70887739827145,265.14577530609887,0.0,593.3297114644979,478.7897547483977,280.7156489008706,228.13055042367694,532.1128265168031
1971-1980,625.3189516278308,600.1677539820145,610.5277996901992,582.1642380547344,686.3418924448231,592.4764922642971,593.3297114644979,0.0,751.2342986459564,425.3188088132504,583.733503768259,249.7787281730341
1981-1990,370.15109758314355,466.81595408343793,413.84261620288396,468.27551959982094,595.4207225121853,486.61474227027696,478.7897547483977,751.2342986459564,0.0,510.49519873632437,406.5358838325639,747.0833969766734
1991-2000,302.53475191360263,259.44604106070545,286.1689220391619,259.19091542182275,383.5739094610768,262.4655439649279,280.7156489008706,425.3188088132504,510.49519873632437,0.0,234.8381033884119,356.94687671678037
2001-2010,173.45214181930857,183.36667528194815,189.9060508414679,201.09082878416248,354.1923052625533,209.96027696544266,228.13055042367694,583.733503768259,406.5358838325639,234.8381033884119,0.0,532.1435249944257
2011-2018,588.8179472751997,546.2921519526286,567.5400897465947,522.9630353986934,613.7739007070286,530.9782798374619,532.1128265168031,249.7787281730341,747.0833969766734,356.94687671678037,532.1435249944257,0.0
