embedding_dim,drift_magnitude
0,0.6377836139415037
1,1.647939010207015
2,0.8520426436669969
3,2.266378732012954
4,0.929286057009551
5,1.4873451822067396
6,1.3293373527805885
7,0.6919612725980423
8,0.8984941539734905
9,1.2134715403938707
10,0.5250246484728571
11,0.8985292241747985
12,1.2495486010296635
13,2.361782313655389
14,1.1470701238053713
15,1.6347541924845927
16,1.6560958072473062
17,1.0422429472854584
18,0.8123191267615052
19,3.053119751002637
20,0.9932213018145035
21,1.3019891840624196
22,1.4026619423939608
23,1.2277736048018957
24,1.8907482835531644
25,0.9759976654922654
26,1.7346747856969582
27,1.1436789479466878
28,1.7332235704297536
29,1.2199668365823777
30,0.573023265533191
31,1.0732201513205826
32,1.170475811390075
33,1.241803714050606
34,1.7186077283292773
35,1.1357248272588722
36,1.0142590153341802
37,1.4030120643725936
38,0.8610922101642974
39,1.2231340427734825
40,1.2528337417523132
41,1.5530512340179576
42,1.1973169500798422
43,1.191569063228367
44,1.419724372013732
45,0.3807867980513941
46,1.5551023383829115
47,0.6425873508206312
48,0.7673751330163245
49,0.9034031594343528
50,0.8831462179760412
51,2.2190143134341422
52,0.9523968094150207
53,0.8357097333773243
54,1.6063043699929973
55,0.8672538450869307
56,1.9256525202071575
57,1.2183660738959898
58,0.7906372684464107
59,1.060522180016695
60,1.13391318441014
61,2.7567855439745705
62,1.5411035085829174
63,0.803193134718794
64,1.1546744852096078
65,0.8959157868690857
66,0.971909454454069
67,0.9077404261122596
68,2.4855915019446497
69,1.0585501424017212
70,1.5027225030045879
71,1.2804929748344065
72,1.8688974382973271
73,1.227141230750019
74,1.588382041091739
75,1.0630253841527841
76,0.5512040389655251
77,1.7772620467084197
78,0.8313123914366073
79,0.6936712563788682
80,2.587752157694226
81,1.3404707046920126
82,2.0049007217831085
83,4.900374447527793
84,0.8065423183487851
85,0.771960263786343
86,1.5598777332512244
87,1.4536399649610454
88,0.8933473960994499
89,0.9992256520955782
90,0.5218415260389917
91,2.519276071544567
92,2.095741890729667
93,1.1825343001752415
94,0.3030230561758071
95,1.588258312496924
96,0.8680805861970085
97,0.5632352464125021
98,1.7221542261472331
99,0.6820605094812053
100,0.8876833762196515
101,2.0924709259582506
102,1.6590714961195236
103,0.8972705349644325
104,1.2776949918695926
105,0.7146268858431797
106,2.196941368242608
107,2.200848460130976
108,1.3389867402046436
109,1.7813763624465713
110,1.5163278183113924
111,1.146117631495983
112,0.925138622195241
113,1.3486243894497802
114,1.2498718162046258
115,0.5416770794606289
116,1.9069359398913748
117,1.6143310747136845
118,1.7592816038538528
119,1.2865919667551438
120,2.725852802828977
121,0.5820299035484349
122,1.0900384226105229
123,2.3109541480305915
124,1.3524859157445481
125,4.173248089996935
126,2.259464637888876
127,1.2325364458528771
128,1.0278644577724982
129,1.1595452041784373
130,0.6259901848061922
131,1.2148009403703857
132,1.215294907222557
133,1.057191845653322
134,1.5750048469227755
135,0.9958508861737358
136,0.3352754830952516
137,1.1285152498954312
138,0.9107803327254366
139,1.1721067539576728
140,0.8421726387249626
141,1.1937687427791295
142,1.824045916163616
143,1.52461734316534
144,1.0295929552322032
145,0.6630043993487514
146,0.657925539339429
147,1.7517588080506243
148,0.5429958800866151
149,1.8491939744641144
150,0.7136364517262985
151,2.4077931282801583
152,1.656462446593574
153,1.033703683627073
154,1.3417759367146935
155,1.4895142451819139
156,2.014988780561285
157,1.3605991491193763
158,1.6368062068583982
159,0.9673303000814606
160,1.2653828494994992
161,0.6474903419905835
162,0.5155970339374679
163,1.0761249086701346
164,1.2186671432170173
165,1.680347911015391
166,0.7815040404351865
167,0.9021522843269769
168,1.9521950353626296
169,1.44427411394408
170,1.5472593192000859
171,0.9988997964360161
172,1.4984071039267233
173,0.7192231780497035
174,1.359265534753118
175,1.3151265847507292
176,1.9629975890582314
177,1.29152992366757
178,1.0808198981295762
179,1.5573677084783293
180,1.543476750834486
181,1.7037720494672535
182,1.2269856151373921
183,0.7411378593676934
184,0.719349922072127
185,0.38576654455294235
186,0.8009423450805881
187,0.47053125244789085
188,0.8856819267016286
189,1.0974408125563366
190,1.5960466654042802
191,0.8399417657405884
192,2.0598173432981457
193,0.6850814534761336
194,0.35804214936124906
195,0.8369703836516059
196,1.0896082872169224
197,1.3660467265797969
198,0.8848266883099308
199,1.1231400737377835
200,1.4845680771762646
201,0.6414799850829271
202,0.8131483139105739
203,1.5326299688186371
204,0.8165804861873903
205,1.2745312327176819
206,1.2878816164658589
207,1.1593163829535171
208,1.0871690238120217
209,1.1209320423433498
210,0.815795987276009
211,1.5089941281105872
212,1.5817050761951117
213,0.8763778309209619
214,1.6885827039185004
215,1.0020703196016318
216,0.611244606871072
217,0.6850403496319158
218,0.5803151630787463
219,1.7302564185750733
220,1.320576951338255
221,1.6768835242986242
222,1.223291029517674
223,0.7223873624610622
224,1.9517186745402986
225,0.7727387084006927
226,0.49110890743359237
227,1.1254163444532996
228,1.9868370663543309
229,0.7490210555929679
230,0.37790307061410905
231,1.437328382343363
232,0.5378195370775386
233,2.3324664173360743
234,1.212280449512893
235,1.2622016484894534
236,2.350884075390474
237,1.6034438501682706
238,1.999711941916398
239,2.106707343191044
240,1.655512607254377
241,1.1545309753585549
