,1901-1910,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,539.1867418095227,599.096147144845,389.77949964564755,587.4740936103894,590.0032248386897,575.0880685191008,683.5944585554688,245.84988956769743,615.6563628706855,574.3709152895984
1921-1930,539.1867418095227,0.0,436.69073434652745,404.1806650475821,420.2396724118459,345.87036618984416,436.6459011937037,677.1299136837752,527.4833574035124,508.4977489974227,526.1568112629294
1931-1940,599.096147144845,436.69073434652745,0.0,448.5512001884482,398.1784414642869,348.65620135962445,440.24711318512294,698.3091890782478,579.0009903038294,475.1231235404581,560.4968796320014
1941-1950,389.77949964564755,404.1806650475821,448.5512001884482,0.0,434.55623129827984,442.4117522673659,417.10008560979765,579.2955541145396,390.3398550874254,485.34824887698784,436.0422942644703
1951-1960,587.4740936103894,420.2396724118459,398.1784414642869,434.55623129827984,0.0,355.20990070788093,409.4780901313366,673.5554109310713,583.2462194013258,464.95669114856895,519.8492663816712
1961-1970,590.0032248386897,345.87036618984416,348.65620135962445,442.4117522673659,355.20990070788093,0.0,403.9188258514195,726.8221891838084,563.335763906041,400.1134920459209,562.4408829695211
1971-1980,575.0880685191008,436.6459011937037,440.24711318512294,417.10008560979765,409.4780901313366,403.9188258514195,0.0,621.2842785443705,580.6509715353404,483.3517638812346,505.7852996285034
1981-1990,683.5944585554688,677.1299136837752,698.3091890782478,579.2955541145396,673.5554109310713,726.8221891838084,621.2842785443705,0.0,720.5562785917465,730.0641538649899,554.7720057842419
1991-2000,245.84988956769743,527.4833574035124,579.0009903038294,390.3398550874254,583.2462194013258,563.335763906041,580.6509715353404,720.5562785917465,0.0,604.6591492475195,605.9618566526741
2001-2010,615.6563628706855,508.4977489974227,475.1231235404581,485.34824887698784,464.95669114856895,400.1134920459209,483.3517638812346,730.0641538649899,604.6591492475195,0.0,581.4825107218519
2011-2018,574.3709152895984,526.1568112629294,560.4968796320014,436.0422942644703,519.8492663816712,562.4408829695211,505.7852996285034,554.7720057842419,605.9618566526741,581.4825107218519,0.0
