1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1991-2000,2001-2010,2011-2018
5.682067483663559,-2.138882787604081,3.713136867609395,-8.09191847279452,-0.4582935556387291,2.6527577762420362,5.079447537660599,-7.309548243507743
-9.90162855386734,9.268507138678903,0.013796150547961794,-5.935612293452942,4.069642689926789,-0.45336024898749194,-3.1663890954107043,3.049480315670371
4.415263116359711,2.6150957518502285,1.2004487147593117,-1.2566378675581176,-2.6848245954029584,1.3814654378936844,3.667150889337063,-5.32767431139946
-3.9086132049560547,5.214968267240023,1.656582783847979,2.357014083020065,-4.797389315584532,3.210072083169451,1.146543123945594,-3.6976191744208338
3.4850497245788574,5.65122851729393,-4.138731400603834,0.23146416124514335,3.816810911791956,3.3057405886741784,-7.395308437943458,10.78422137349844
0.19632792472839355,-0.3318088274253044,1.7348498273768747,-1.1621622258914268,0.1849926394275112,-1.6144223677997407,1.955009775608778,-0.19657426029443759
9.046034395694733,-1.712850071881947,2.6044565051180277,-1.9319304721654897,0.5809755162296124,2.1183230130145185,0.7964849792420865,-6.306396389007569
1.3750764727592468,3.314087441093043,-3.7207306529346265,-0.1488621367348565,0.8311157381942129,0.42047479817500477,-2.730184283852577,5.303445482254029
10.43793161958456,0.23286766402031267,0.48420336481089965,-2.7884898332582004,-0.8274660536494011,3.484234261398132,-1.8760420665144921,-4.46696086935699
-0.012258872389793396,-7.460351334590661,1.8335976914355632,-2.3225551115141974,2.4373815047562633,0.29411309797030194,-0.6924340173602106,2.3784015193581585
-20.10488586872816,3.2006755020273356,-3.8815909714120473,-1.4191987710298548,2.007655887108328,2.6984501236333296,-0.15711836516857147,1.8157111063599585
2.2400297224521637,-6.993641326301976,-1.814295590554686,3.144045184991786,2.6618760494976983,-3.1091431065820734,3.499616164714098,1.283086222410202
-10.036654233932495,-3.3502707638238607,5.3589612091433265,-3.5361779439240553,1.3330646506550479,-2.0055992415318125,0.9571307361125942,-1.492488372325897
-14.153439372777939,7.583664707447353,-3.7690222538001747,3.113165509909535,-2.186900342631543,-0.2438625584428129,2.9737166836857796,-0.5765259861946106
10.363047748804092,-0.29527326163492695,2.1035827609712525,-1.674418496336914,4.138246679025838,-4.314415964369591,-0.5435742326080799,-0.057567451149225235
-7.699025332927704,1.2545363808933057,-2.2873243750914827,-0.8619482883292695,1.787931648011391,-1.2057071768893646,0.22157310098409655,2.5758663795888426
2.526583254337311,3.4711462471045946,2.212647950724279,-2.58137553671132,-0.44644464208529544,1.4880622173731142,-1.9431605130434035,-2.025377222895622
9.088121384382248,-4.6886856195173765,-1.926682576980416,-1.1840087581371916,2.4505424640881706,1.7104150441976695,-2.1319781988859177,2.5929575830698015
-8.559881875291467,2.936161401926687,1.831928136027514,-2.3557892428612073,-0.5925229947982182,1.1978973153118906,3.2976828761398793,0.6184971794486046
-8.88676518201828,2.212067015076938,2.308055730685762,2.573410915867718,-5.973200153973368,0.6082343846559524,1.4581690251827242,-0.8563949972391128
4.927668869495392,-2.2161166824792558,2.758778866354879,-5.641104862525843,3.5122797653461113,2.6575905059392637,-2.0981157347559933,-3.2210204616189
14.517557799816132,4.005261138865823,-1.9629483613051322,3.9474222297253814,-1.8168453069833608,-2.307748711299008,5.206917748274281,-6.92481330037117
2.956195518374443,2.29633549561626,-2.1018678143586396,-0.45728259627225887,0.03592979484516334,-1.9522322282481648,1.4342242341488598,3.494372037425637
