synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s110427,fuß,1901-1910,1911-1920,0.008144679968787056,0.3082873705711968
s110427,fuß,1911-1920,1921-1930,0.010820525853682504,0.1847119649581206
s110427,fuß,1921-1930,1931-1940,0.03499427827984073,0.13659997505238924
s110427,fuß,1931-1940,1941-1950,0.02309985176068481,0.714444438813821
s110427,fuß,1941-1950,1951-1960,0.035551818515064865,0.8328743816443526
s110427,fuß,1951-1960,1961-1970,0.278948359816491,2.910532401723376
s110427,fuß,1961-1970,1971-1980,0.03764606671781045,0.3730232396129185
s110427,fuß,1971-1980,1981-1990,0.3179898709727709,0.8466191456704317
s110427,fuß,1981-1990,1991-2000,0.05414561923255748,0.9143469689436973
s110427,fuß,1991-2000,2001-2010,0.019183694616332042,0.655660159905177
