,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.224,0.062,0.226,0.022,0.36,0.868,0.127,0.063,0.34,0.278,0.654
1911-1920,0.224,0.0,0.662,0.414,0.045,0.421,1.0,0.197,0.531,0.444,0.332,0.124
1921-1930,0.062,0.662,0.0,0.401,0.4,0.8,1.0,0.403,0.452,0.412,0.72,0.652
1931-1940,0.226,0.414,0.401,0.0,0.364,0.928,1.0,0.158,0.55,0.82,0.714,0.944
1941-1950,0.022,0.045,0.4,0.364,0.0,0.44,1.0,0.168,0.71,0.518,0.687,0.531
1951-1960,0.36,0.421,0.8,0.928,0.44,0.0,0.592,0.393,0.42,0.841,0.603,1.0
1961-1970,0.868,1.0,1.0,1.0,1.0,0.592,0.0,1.0,1.0,1.0,1.0,1.0
1971-1980,0.127,0.197,0.403,0.158,0.168,0.393,1.0,0.0,0.155,0.166,0.357,0.33
1981-1990,0.063,0.531,0.452,0.55,0.71,0.42,1.0,0.155,0.0,0.621,0.746,0.497
1991-2000,0.34,0.444,0.412,0.82,0.518,0.841,1.0,0.166,0.621,0.0,0.681,1.0
2001-2010,0.278,0.332,0.72,0.714,0.687,0.603,1.0,0.357,0.746,0.681,0.0,0.659
2011-2018,0.654,0.124,0.652,0.944,0.531,1.0,1.0,0.33,0.497,1.0,0.659,0.0
