,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.048,0.015,0.001,0.018,0.056,0.002,0.002,0.018,0.274,0.022,0.197
1911-1920,0.048,0.0,0.556,0.075,0.164,0.258,0.196,0.03,0.095,0.017,0.127,0.024
1921-1930,0.015,0.556,0.0,0.204,0.573,0.235,0.007,0.002,0.156,0.084,0.125,0.01
1931-1940,0.001,0.075,0.204,0.0,0.078,0.176,0.043,0.267,0.002,0.041,0.001,0.0
1941-1950,0.018,0.164,0.573,0.078,0.0,0.355,0.007,0.0,0.153,0.092,0.009,0.004
1951-1960,0.056,0.258,0.235,0.176,0.355,0.0,0.203,0.161,0.265,0.587,0.205,0.086
1961-1970,0.002,0.196,0.007,0.043,0.007,0.203,0.0,0.096,0.118,0.146,0.28,0.029
1971-1980,0.002,0.03,0.002,0.267,0.0,0.161,0.096,0.0,0.0,0.224,0.011,0.003
1981-1990,0.018,0.095,0.156,0.002,0.153,0.265,0.118,0.0,0.0,0.202,0.38,0.008
1991-2000,0.274,0.017,0.084,0.041,0.092,0.587,0.146,0.224,0.202,0.0,0.565,0.576
2001-2010,0.022,0.127,0.125,0.001,0.009,0.205,0.28,0.011,0.38,0.565,0.0,0.518
2011-2018,0.197,0.024,0.01,0.0,0.004,0.086,0.029,0.003,0.008,0.576,0.518,0.0
