,1931-1940,1941-1950,1951-1960,1991-2000,2001-2010,2011-2018
1931-1940,0.0,6.361897940682603,6.451357899688673,9.058783091834783,5.942586463635481,6.65671263783278
1941-1950,6.361897940682603,0.0,6.246330427284297,6.996983839715222,4.694736965243132,7.891475357447972
1951-1960,6.451357899688673,6.246330427284297,0.0,7.479431099363985,5.898526239111901,8.94578522881261
1991-2000,9.058783091834783,6.996983839715222,7.479431099363985,0.0,7.4051994175751705,9.908504812146248
2001-2010,5.942586463635481,4.694736965243132,5.898526239111901,7.4051994175751705,0.0,8.186157234158703
2011-2018,6.65671263783278,7.891475357447972,8.94578522881261,9.908504812146248,8.186157234158703,0.0
