,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1991-2000
1901-1910,0.0,321.10704460066927,427.2994335787522,417.2253431993081,824.2448083857984,644.4004003779835,613.7058830894136
1911-1920,321.10704460066927,0.0,322.16056908489617,348.4816697990839,765.9356396769973,603.8762892597487,587.2802568814465
1921-1930,427.2994335787522,322.16056908489617,0.0,436.8937635564518,692.254610895522,681.0287209226967,633.077220460431
1931-1940,417.2253431993081,348.4816697990839,436.8937635564518,0.0,796.4136983848775,683.5133466310318,661.883846119731
1941-1950,824.2448083857984,765.9356396769973,692.254610895522,796.4136983848775,0.0,989.0914747661965,938.9098161312008
1951-1960,644.4004003779835,603.8762892597487,681.0287209226967,683.5133466310318,989.0914747661965,0.0,804.8145700532457
1991-2000,613.7058830894136,587.2802568814465,633.077220460431,661.883846119731,938.9098161312008,804.8145700532457,0.0
