synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s25671,kartenspiel,1901-1910,1911-1920,0.02864443748609188,0.6408544240379028
s25671,kartenspiel,1911-1920,1921-1930,0.009773043281352162,0.25099548894836626
s25671,kartenspiel,1921-1930,1931-1940,0.02088284005531864,0.37680275449491624
s25671,kartenspiel,1931-1940,1941-1950,0.013739938763453806,0.20649344981302192
s25671,kartenspiel,1941-1950,1951-1960,0.0373789430503269,0.1828130961901597
s25671,kartenspiel,1951-1960,1961-1970,0.010533634602128928,0.12915549775134672
s25671,kartenspiel,1961-1970,1971-1980,0.4111269530764413,4.030597363634618
s25671,kartenspiel,1971-1980,1981-1990,0.03346600205650792,0.319499023636809
s25671,kartenspiel,1981-1990,1991-2000,0.4577198500584172,0.8644599654365559
s25671,kartenspiel,1991-2000,2001-2010,0.07212914713506931,1.9964267226442787
