,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.649,0.258,0.395,0.386,0.543,0.193,0.546,0.9,0.27,0.68,0.192
1911-1920,0.649,0.0,0.594,0.697,0.705,0.335,0.462,0.692,0.662,0.652,0.198,0.309
1921-1930,0.258,0.594,0.0,0.479,0.33,0.596,0.385,0.49,1.0,0.466,0.119,0.269
1931-1940,0.395,0.697,0.479,0.0,0.702,0.275,0.446,0.891,0.752,0.871,0.141,0.105
1941-1950,0.386,0.705,0.33,0.702,0.0,0.28,0.489,0.794,1.0,0.864,0.156,0.181
1951-1960,0.543,0.335,0.596,0.275,0.28,0.0,0.588,0.584,0.677,0.698,0.61,0.901
1961-1970,0.193,0.462,0.385,0.446,0.489,0.588,0.0,0.543,1.0,0.643,0.298,0.365
1971-1980,0.546,0.692,0.49,0.891,0.794,0.584,0.543,0.0,0.76,0.791,0.37,0.191
1981-1990,0.9,0.662,1.0,0.752,1.0,0.677,1.0,0.76,0.0,0.905,0.507,0.751
1991-2000,0.27,0.652,0.466,0.871,0.864,0.698,0.643,0.791,0.905,0.0,0.464,0.375
2001-2010,0.68,0.198,0.119,0.141,0.156,0.61,0.298,0.37,0.507,0.464,0.0,0.271
2011-2018,0.192,0.309,0.269,0.105,0.181,0.901,0.365,0.191,0.751,0.375,0.271,0.0
