,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.393,0.275,0.71,0.501,0.779,0.858,0.919,0.084,0.99,0.32,0.727
1911-1920,0.393,0.0,0.361,0.79,0.262,0.465,0.524,0.376,0.197,0.356,0.32,0.263
1921-1930,0.275,0.361,0.0,0.462,0.095,0.211,0.305,0.625,0.009,0.269,0.047,0.124
1931-1940,0.71,0.79,0.462,0.0,0.449,0.991,0.97,0.775,0.226,0.619,0.586,0.358
1941-1950,0.501,0.262,0.095,0.449,0.0,0.427,0.254,0.246,0.02,0.608,0.067,0.34
1951-1960,0.779,0.465,0.211,0.991,0.427,0.0,0.965,0.836,0.183,0.875,0.44,0.725
1961-1970,0.858,0.524,0.305,0.97,0.254,0.965,0.0,0.902,0.21,0.85,0.558,0.405
1971-1980,0.919,0.376,0.625,0.775,0.246,0.836,0.902,0.0,0.017,0.894,0.208,0.627
1981-1990,0.084,0.197,0.009,0.226,0.02,0.183,0.21,0.017,0.0,0.012,0.175,0.005
1991-2000,0.99,0.356,0.269,0.619,0.608,0.875,0.85,0.894,0.012,0.0,0.213,0.992
2001-2010,0.32,0.32,0.047,0.586,0.067,0.44,0.558,0.208,0.175,0.213,0.0,0.133
2011-2018,0.727,0.263,0.124,0.358,0.34,0.725,0.405,0.627,0.005,0.992,0.133,0.0
