synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s14251,atmosphäre,1901-1910,1911-1920,0.3610459097736911,0.0577448032113442
s14251,atmosphäre,1911-1920,1921-1930,0.5875427667166347,0.06259402922563191
s14251,atmosphäre,1921-1930,1931-1940,0.5282484957018605,0.15339515974587095
s14251,atmosphäre,1931-1940,1941-1950,0.12154075564654723,0.054667677621973665
s14251,atmosphäre,1941-1950,1951-1960,0.6637463611149134,0.08122508982931297
s14251,atmosphäre,1951-1960,1961-1970,0.21951348779837154,0.043875961597726616
s14251,atmosphäre,1961-1970,1971-1980,0.1112058697950309,0.11028843869269273
s14251,atmosphäre,1971-1980,1981-1990,0.31012527746560586,0.08822216533786081
s14251,atmosphäre,1981-1990,1991-2000,0.2500552031682244,0.03418266220401389
s14251,atmosphäre,1991-2000,2001-2010,0.3753133268743609,0.06627948596170857
