embedding_dim,drift_magnitude
0,18.920741804085573
1,33.3957497741011
2,10.575711439998773
3,9.665322956930986
4,23.40514458182566
5,14.18006083836666
6,20.771590485086037
7,20.099502825974813
8,17.46248154445809
9,32.41004874473104
10,17.461171989529326
11,11.728907294539324
12,25.007779617571966
13,22.488258470295637
14,24.536739552670642
15,11.96117190083523
16,18.205815394000336
17,19.475946027567847
18,18.204344010132285
19,4.372482668714282
20,16.93173869284845
21,6.577773678497402
22,24.67552967687239
23,17.41412839633518
24,8.195680400789092
25,14.979555922821904
26,27.113313014679417
27,12.009398585815138
28,14.623823957162445
29,8.404549415073129
30,12.100845352833147
31,10.632183581257326
32,12.609458043423617
33,17.78417140789759
34,12.10916396303024
35,19.70637246201912
36,9.774389763466523
37,13.378744023618284
38,14.88658939112988
39,14.692072477010639
40,10.949629672259164
41,10.14269046880266
42,12.90766561041426
43,31.611137949652534
44,30.77916976306759
45,13.438830097855798
46,19.769949394945076
47,26.02039110796118
48,12.638195266829667
49,13.64193610720799
50,17.306246622687805
51,40.24808331852274
52,29.597447205926606
53,21.63043956634181
54,36.709541175192015
55,12.701516612643712
56,7.413319492399947
57,26.887048035555214
58,27.897239505170223
59,23.09256364720377
60,15.965805906727677
61,26.40614296941141
62,12.405460393523057
63,22.019419585854628
64,8.296655947730557
65,15.288568740782395
66,20.270358654084788
67,21.865272357075252
68,17.620604442078186
69,13.178296357822683
70,17.27751075781673
71,14.582717343697382
72,23.803189940098406
73,18.415660832226465
74,16.281526612928253
75,19.31305059320433
76,8.695547554376754
77,19.250162432883037
78,12.128979747923609
79,8.982931083249955
80,22.83695754902173
81,35.9388818445679
82,11.843730993132384
83,14.48837706943379
84,12.889599903690621
85,15.778194091758632
86,26.49061485981183
87,18.33770234638758
88,25.278536734732974
89,6.672794219209928
90,18.517907866710036
91,30.95125073351985
92,24.613459871742613
93,16.855874474034962
94,12.24396541231556
95,25.09070626560641
96,22.02590008978535
97,30.88287601595762
98,34.196844076399294
99,7.708157698057078
100,11.553416166774406
101,17.23615962208262
102,8.521988816033465
103,25.35981318808866
104,13.692137826305286
105,12.781069806767018
106,28.281265402923623
107,23.927013397025572
108,24.194294310730328
109,15.298925504643247
110,18.95216550305017
111,29.08222323113045
112,15.651620243770424
113,11.160320721324236
114,14.902688881548162
115,17.82016254519903
116,14.744530195193569
117,23.441397054545284
118,15.576207196664292
119,8.7278772403368
120,29.842169327793336
121,13.291450930796785
122,17.07586671496666
123,18.428300857689745
124,4.766001495073696
125,12.613812151974788
126,21.363613799871707
127,12.269280904210197
128,23.94890642330952
129,23.388920682604088
130,22.18486012556177
131,33.16300269095223
132,6.234548707359532
133,28.60912675579119
134,23.524076718336765
135,23.907497826916824
136,14.30715459152721
137,9.295563778287335
138,7.795911417018018
139,13.44632337716272
140,27.10837387078581
141,22.909099778297687
142,14.502321072406465
143,17.90899324088666
144,11.675643580077075
145,12.825588520861437
146,30.419228588443985
147,29.576279097241148
148,6.2922734861251675
149,23.304356444302506
150,21.176894137635955
151,23.865868757282115
152,21.8569578321234
153,10.380632853734305
154,20.767116464289412
155,18.80871977691377
156,20.524453181221155
157,10.660957569834785
158,17.933113900329552
159,13.94223390480825
160,15.445796725358885
161,34.13732954312789
162,21.380909203766027
163,32.35048863716706
164,18.646169278737137
165,13.904330679919044
166,14.640312445905403
167,13.97970922766954
168,20.27804575218525
169,56.910451185554926
170,9.970979046698314
171,48.972103292386905
172,28.764580668339065
173,19.381970041264452
174,15.74414263577589
175,16.397880357550427
176,21.863505554775724
177,19.08787817242814
178,22.455581967056283
179,21.110816619308203
180,39.37190176491532
181,12.232980649598089
182,27.50631491495374
183,16.547576934582732
184,14.789050249033453
185,12.51709175384678
186,10.832284274334848
187,11.992581751398255
188,32.08840622191657
189,9.243421606333989
190,15.153620736577922
191,30.2907988102732
192,19.233884847066395
193,20.652025288473887
194,14.70965033322288
195,13.511291788447044
196,15.489075338396141
197,35.64791533553983
198,7.9656167121711565
199,19.457580196112062
200,9.958608500009447
201,26.74650671913957
202,10.530766843316188
203,24.58977679922131
204,19.041902587373325
205,19.838436471842982
206,15.111456315284713
207,16.65966963858582
208,21.733012847534738
209,27.38317763613856
210,17.333017507632675
211,16.442482704783284
212,12.75043436774333
213,11.864277003674767
214,12.655144843893902
215,19.027809523917455
216,19.702251578257183
217,14.278759273384662
218,12.811534837952022
219,27.719942726878013
220,22.187824262087894
221,29.354119918801292
222,28.695097882478365
223,21.460461272771678
224,7.722739384806383
225,7.040610771642338
226,32.72938051107834
227,23.861119688744537
228,29.76747215922556
229,5.2983373875277895
230,13.521938284673883
231,13.59207592930048
232,26.935865907520167
233,8.471588512639821
234,33.186550715462175
235,9.557497838194733
236,10.879099289475436
237,16.840661770273677
238,35.54208347984758
239,34.1739013326674
240,16.47605052550659
241,26.385449921192595
242,14.52451979858698
243,36.23409533512653
244,16.244570922382202
245,6.771788380127899
246,42.63143895680047
247,9.356286393287455
248,39.41083915220665
249,9.54004749425851
250,18.740102246786233
251,40.59518507304729
252,12.434821584426198
253,19.83873194788636
254,26.6836332930994
255,22.66905932735537
256,8.356613995430802
257,23.154771349055498
258,27.967366360564274
259,14.460451024742703
260,19.225171837462756
261,138.645921973932
262,20.50971980290066
263,15.396673864407857
264,18.026469816333062
265,21.85670168503098
266,16.800263278108073
267,30.924680702653205
268,20.73989672206907
269,20.240875024011395
270,28.747217722274947
271,13.039056197274679
272,21.429713355188813
273,24.914878271409453
274,19.84584394392013
275,20.342698463839323
276,50.23027201158627
277,12.080736323005747
278,15.371827546545168
279,8.604891143206947
280,8.754180273858974
281,10.796802575000891
282,11.449180857238334
283,8.55847226905484
284,15.378751993916675
285,20.87493639748317
286,28.70368416214364
287,12.777754780440363
288,16.77970528955754
289,15.221578667816791
290,8.447977513114564
291,30.24575609519788
292,23.36579183067492
293,16.95439630849169
294,38.87165990642508
295,19.9240150958327
296,19.1749083271969
297,12.141267500701412
298,20.901530963310915
299,20.150272208274366
300,33.067203027353656
301,20.513008413228796
302,22.956967029867492
303,16.9842261346992
304,6.654988431141418
305,8.806929237787195
306,33.57829199329513
307,13.631968406552938
308,21.13010382611191
309,7.773697874126562
310,12.340265887039514
311,27.47844413219275
312,32.26987635181538
313,20.916722034444067
314,18.50689715288172
315,21.877776014162404
316,27.06359936660609
317,18.1051395990793
318,3.883584833882857
319,4.756285477968139
320,13.840125358072498
321,15.903639705270301
322,30.405504414366792
323,27.859652989736684
324,16.91858680449199
325,31.856525719857476
326,21.50840762791419
327,7.903403879725381
328,16.11500569604341
329,19.477339309349468
330,24.217263858613112
331,12.325464482394299
332,18.49729877533951
333,6.368339448225742
334,14.18702779217167
335,25.646095462660295
336,13.255644754972996
337,9.905467349189612
338,35.2847869517552
339,16.24394423894167
340,9.065399938268545
341,38.37845863051404
342,14.030531228015896
343,20.91443404554329
344,14.688262279919293
345,16.411133885355945
346,3.174852916940293
347,20.707590238263993
348,19.68402782757616
349,17.652977700297807
350,23.31629668536082
351,14.007504104249149
352,16.811440791526127
353,21.54682883732107
354,9.6386724385925
355,18.644674249992367
356,16.685641259772733
357,20.71663233851122
358,13.821437245021926
359,15.015615993790288
360,25.956889511444476
361,17.576739587100782
362,27.55455537795156
363,17.68499089452624
364,12.031452248071673
365,27.667665123415894
366,18.057852107414398
367,14.555640619626116
368,9.076750300218002
369,24.356523961652627
370,19.01980033717284
371,25.174449678529985
372,21.073321979302662
373,17.791447600177694
374,52.43826561929328
375,15.736835427217477
376,17.98799673934694
377,25.58646978103437
378,26.157219308431173
379,17.445834853815757
380,9.400098221319798
381,37.22262885660055
382,20.254477098277214
383,35.58987501228004
384,8.14244692057027
385,10.348813773848336
386,13.832527525571358
387,24.34404074750579
388,23.85653891222793
389,21.270465164752046
390,11.298200759404642
391,12.918392866945862
392,15.276814837713887
393,7.309562568611008
394,34.10747315585254
395,29.95637150466613
396,17.492389910375405
397,22.309168754859733
398,16.479777747484743
399,5.43764376457655
400,24.97205141232498
401,17.01660039242515
402,13.658019052551117
403,23.542349052128035
404,8.209283835803792
405,21.288237627189794
406,21.893421735522423
407,18.543444245235
408,6.511758358140445
409,12.582650111094656
410,14.024552752429845
411,17.234133779036384
412,19.602950169671093
413,31.922518317084855
414,16.913765721555617
415,11.192809919409537
416,12.213872624648511
417,18.934020715361413
418,23.40341423194818
419,17.931007448663845
420,39.76144969039912
421,16.336817271905627
422,22.281634108531655
423,14.729516571633008
424,25.481957339685366
425,8.584556861193755
426,22.77918924705269
427,29.462239344996863
428,12.269611697063024
429,10.599159997210794
430,28.85530864543327
431,8.620353231081646
432,28.269638803007293
433,25.25719929271162
434,15.53142082593889
435,9.993172617944426
436,18.649449345890524
437,10.652871721957473
438,17.276557824206943
439,12.147691334391425
440,26.24294305602848
441,12.09744731610199
442,16.13364055228338
443,32.42242332414722
444,22.925073290126477
445,9.726585070520155
446,23.49340317415636
447,10.604952980459391
448,26.59014723628896
449,33.04783268653652
450,16.037467336496384
451,8.724755572192601
452,13.776413571144976
453,14.563635184502964
454,18.492900892930084
455,30.973618799360572
456,14.187130956720218
457,28.13009519224002
458,18.884428619905368
459,19.58921479804187
460,12.642612914089236
461,15.881764877159412
462,15.18290775042123
463,21.309600643070652
464,12.514397256151996
465,15.060039051297816
466,27.51466678243695
467,12.931592435709634
468,12.547492990901787
469,23.550103156481015
470,41.73039090834169
471,16.34748433092043
472,18.24579834756549
473,14.51547669449743
474,29.344031396976117
475,19.597617671005533
476,32.346602873135595
477,15.211307548599091
478,33.96038985988727
479,21.776313677910075
480,13.55474520194122
481,38.441601600639004
482,24.762364907905987
483,16.714107831548986
484,21.91495061709975
485,13.527039969790023
486,20.874223277665198
487,16.646870027355636
488,21.626403159799256
489,20.978693846395203
490,18.39922584627278
491,10.98050262269097
492,15.084482744550135
493,17.69918339364919
494,18.292825147655293
495,8.694344696661286
496,24.210012483335625
497,19.435738550467146
498,17.025134948869766
499,17.214135428917483
500,22.068153543686527
501,32.90807615670308
502,16.187688542811735
503,21.161339992184985
504,15.842945774380855
505,9.22445677176966
506,10.366538304887221
507,17.44681355314893
508,25.77475197823094
509,18.082926312430796
510,24.69154753918295
511,30.057985599736813
512,25.012857437319298
513,14.615994298830069
514,22.442393230979757
515,13.614346697357433
516,35.51440595169261
517,23.045574867295148
518,28.125804402786635
519,21.253528357860894
520,16.238729549368358
521,19.752855010567167
522,17.680367181669478
523,20.48106977400961
524,25.456162511738356
525,16.50776927481732
526,8.845238661542853
527,28.51134195211534
528,21.65195206941893
529,20.6160282416625
530,14.948562383946966
531,4.817060643099539
532,14.634439066689497
533,15.58458571623518
534,10.858413353176
535,20.163240058608817
536,11.560432216311108
537,9.428461273729422
538,32.18903652316698
539,11.544939126412633
540,13.36077944894722
541,13.362745762423678
542,14.964715978608488
543,18.882421658384235
544,5.157723731363286
545,12.717009470275478
546,33.7036459887212
547,23.91865127425334
548,20.782966316096687
549,30.893340122381282
550,17.705604421037183
551,15.055346404398179
552,24.26947821675175
553,22.283338595390525
554,16.846554701060573
555,8.988842419196414
556,27.332253304743183
557,6.828220329229709
558,32.010832925790105
559,18.174227049643992
560,13.99271763845993
561,24.316542238080665
562,22.3098798969939
563,10.783985884532596
564,9.073132391356777
565,12.56547589755613
566,14.047641195161374
567,20.52762644161361
568,14.543378787706452
569,22.62714707819953
570,37.219251223240875
571,12.703297134832823
572,19.441003779227852
573,17.867693400584628
574,25.514598680941692
575,14.392972464017307
576,22.300543019871075
577,24.22104789590298
578,33.68262868509509
579,26.014160505758774
580,10.789930511537595
581,12.40303862903036
582,20.270412801366746
583,4.345834215372861
584,8.356661758499019
585,11.674222123962746
586,26.156204659959084
587,24.683326292323052
588,9.672083205103279
589,21.40511415969769
590,20.815943882221916
591,17.882490321523086
592,22.072420684824245
593,8.422454725818795
594,21.858552471320063
595,14.031033480259287
596,7.914023716984881
597,20.371104423366994
598,18.082843141522748
599,26.86336412727851
600,19.63877532898077
601,10.15625807384301
602,25.73554217559474
603,11.415738146752448
604,22.77132994374899
605,10.221367792698338
606,29.531249515288298
607,18.125655314935436
608,14.486669246166034
609,24.420314318254594
610,17.934544425183923
611,19.05964423952027
612,23.33556056910026
613,9.426717383113242
614,18.498288450125003
615,25.731788133407402
616,34.82587142910219
617,16.04063896138686
618,10.196396223191693
619,35.665675292953395
620,25.72103905464219
621,14.951227066532647
622,12.268431059366748
623,8.864801046555584
624,27.041146711312166
625,13.363687051826451
626,18.705548890345177
627,22.546750670236136
628,11.526713003853049
629,12.257185331241585
630,23.331043508504198
631,14.428109509325923
632,13.338596621511622
633,9.148702709347878
634,16.29743068763219
635,12.14038896865492
636,14.478189498532943
637,11.34128664071321
638,9.788863639963038
639,20.011245249121792
640,30.032228718491456
641,9.991844900734772
642,21.567517239498315
643,13.776412155391556
644,16.991666551587684
645,29.56509634689911
646,9.216476248681992
647,30.242964558209934
648,15.08336738662761
649,10.852553722739914
650,28.631435155464004
651,24.18724359433947
652,21.903387280175043
653,36.95903704828763
654,9.468240291889101
655,25.296634525046194
656,9.693624345468946
657,14.636752523966607
658,39.31675787247839
659,20.29479529307868
660,27.182178212980443
661,25.995024742357707
662,19.344878295409725
663,28.01529795730878
664,13.930381395329427
665,16.280366377042014
666,34.67651616784258
667,9.909910803918372
668,15.048211463462312
669,12.76356473808388
670,17.697930056536876
671,14.166269604453337
672,12.199570325726164
673,26.452514009267205
674,31.911218098820534
675,19.186107514976506
676,4.798888530681021
677,24.435494147748187
678,15.14829774702991
679,28.908979917676387
680,36.37657346947634
681,15.171275189190242
682,13.505188416920307
683,13.609811340162128
684,23.1353674135218
685,7.854765830400854
686,17.167958890612983
687,21.032614841804932
688,10.476429608859267
689,22.969913581860606
690,49.17894979976054
691,5.9608396196474756
692,18.874759627314337
693,13.339354961504595
694,15.579989906597785
695,13.830025091585222
696,31.66452514470292
697,29.34447681944818
698,14.664232598732246
699,6.534584242840358
700,20.443432210221193
701,25.76176199145523
702,26.76943723687546
703,4.338532229870807
704,14.857619455539298
705,26.170270872207965
706,22.95154850309829
707,25.006170729401955
708,27.944779242093606
709,10.064051150209828
710,24.59339184945002
711,14.971535127375715
712,13.029123388403649
713,21.064878694326048
714,10.03599169603385
715,19.847884512336254
716,16.81813332594903
717,32.90724917995339
718,8.822921599503898
719,14.79362699389268
720,18.050001436518258
721,8.23491370710028
722,15.56052190292297
723,27.483334564763386
724,7.839132105910733
725,25.673254503043168
726,23.02424891208538
727,8.940750450865654
728,11.1491083727102
729,36.49763126429519
730,14.269263085051527
731,19.114720194708248
732,13.418651491713963
733,38.83333932376571
734,15.009775457798149
735,16.615813606648178
736,27.495592109658002
737,21.791550139287388
738,12.34205312159896
739,15.684465648528848
740,20.17943622120839
741,18.98444531479147
742,26.903495634271724
743,17.134130983909216
744,15.500803272861418
745,25.64835575889738
746,9.537465974679623
747,13.492558607684616
748,12.682842437250434
749,16.19565596994956
750,30.799410038116005
751,17.62947827185202
752,13.373143378089706
753,14.147154770668028
754,15.98776250619993
755,18.30753588928778
756,18.742102846580266
757,8.605835955945802
