,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.549,0.593,0.169,0.022,0.04,0.074,0.01,0.02,0.001,0.0,0.012
1911-1920,0.549,0.0,0.496,0.007,0.006,0.008,0.012,0.009,0.015,0.0,0.0,0.003
1921-1930,0.593,0.496,0.0,0.077,0.117,0.067,0.08,0.033,0.126,0.005,0.006,0.045
1931-1940,0.169,0.007,0.077,0.0,0.033,0.061,0.061,0.002,0.018,0.0,0.0,0.005
1941-1950,0.022,0.006,0.117,0.033,0.0,0.239,0.018,0.339,0.637,0.0,0.0,0.048
1951-1960,0.04,0.008,0.067,0.061,0.239,0.0,0.155,0.118,0.238,0.0,0.001,0.137
1961-1970,0.074,0.012,0.08,0.061,0.018,0.155,0.0,0.006,0.036,0.011,0.008,0.117
1971-1980,0.01,0.009,0.033,0.002,0.339,0.118,0.006,0.0,0.411,0.0,0.0,0.067
1981-1990,0.02,0.015,0.126,0.018,0.637,0.238,0.036,0.411,0.0,0.001,0.003,0.288
1991-2000,0.001,0.0,0.005,0.0,0.0,0.0,0.011,0.0,0.001,0.0,0.637,0.011
2001-2010,0.0,0.0,0.006,0.0,0.0,0.001,0.008,0.0,0.003,0.637,0.0,0.015
2011-2018,0.012,0.003,0.045,0.005,0.048,0.137,0.117,0.067,0.288,0.011,0.015,0.0
