synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s24528,universität,1901-1910,1911-1920,0.005311959478853399,0.2546427055418516
s24528,universität,1911-1920,1921-1930,0.028792350670859463,0.1676893247059587
s24528,universität,1921-1930,1931-1940,0.010868622564232705,0.5330435189816904
s24528,universität,1931-1940,1941-1950,0.03427155615040923,0.1603855051640429
s24528,universität,1941-1950,1951-1960,0.00613976935187623,0.3366979881166643
s24528,universität,1951-1960,1961-1970,0.0055121865357725865,0.2575856678759614
s24528,universität,1961-1970,1971-1980,0.01913640594939169,0.49409075470201946
s24528,universität,1971-1980,1981-1990,0.011480292756537476,0.5102446067755141
s24528,universität,1981-1990,1991-2000,0.037723054197262504,0.17427916769105015
s24528,universität,1991-2000,2001-2010,0.004635213784562892,0.3312160774573626
