timespan_1,timespan_2,distance,drift_magnitude,p_value
1941-1950,2001-2010,6,9.544120041096289,0.002
1911-1920,2001-2010,9,10.01715959153527,0.003
1911-1920,1981-1990,7,8.745009038280315,0.005
1941-1950,1981-1990,4,8.269908290358853,0.015
1901-1910,2001-2010,10,6.935025484494114,0.021
1911-1920,2011-2018,10,9.73842815660999,0.031
1941-1950,2011-2018,7,9.010078169510422,0.036
1921-1930,2001-2010,8,6.110384141350143,0.042
1971-1980,2001-2010,3,6.303278506242577,0.044
