event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1901-1910,2001-2010,6.935025484494114,0.021,10,"1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010",sudden_shift
1,1911-1920,1981-1990,8.745009038280315,0.005,7,"1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990",sudden_shift
2,1911-1920,2001-2010,10.01715959153527,0.003,9,"1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010",sudden_shift
3,1911-1920,2011-2018,9.73842815660999,0.031,10,"1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018",sudden_shift
4,1921-1930,2001-2010,6.110384141350143,0.042,8,"1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010",sudden_shift
5,1941-1950,1981-1990,8.269908290358853,0.015,4,"1951-1960,1961-1970,1971-1980,1981-1990",sudden_shift
6,1941-1950,2001-2010,9.544120041096289,0.002,6,"1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010",sudden_shift
7,1941-1950,2011-2018,9.010078169510422,0.036,7,"1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018",sudden_shift
8,1971-1980,2001-2010,6.303278506242577,0.044,3,"1981-1990,1991-2000,2001-2010",sudden_shift
