,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.914,0.262,0.668,0.654,0.488,0.513,0.005,0.442,0.279,0.48,0.095
1911-1920,0.914,0.0,0.219,0.385,0.494,0.308,0.552,0.012,0.28,0.229,0.253,0.034
1921-1930,0.262,0.219,0.0,0.44,0.786,0.121,0.199,0.049,0.046,0.194,0.055,0.002
1931-1940,0.668,0.385,0.44,0.0,0.958,0.284,0.308,0.008,0.305,0.372,0.406,0.047
1941-1950,0.654,0.494,0.786,0.958,0.0,0.441,0.434,0.012,0.318,0.597,0.542,0.072
1951-1960,0.488,0.308,0.121,0.284,0.441,0.0,0.624,0.006,0.538,0.36,0.783,0.576
1961-1970,0.513,0.552,0.199,0.308,0.434,0.624,0.0,0.018,0.734,0.259,0.648,0.323
1971-1980,0.005,0.012,0.049,0.008,0.012,0.006,0.018,0.0,0.002,0.032,0.002,0.0
1981-1990,0.442,0.28,0.046,0.305,0.318,0.538,0.734,0.002,0.0,0.163,0.912,0.503
1991-2000,0.279,0.229,0.194,0.372,0.597,0.36,0.259,0.032,0.163,0.0,0.407,0.093
2001-2010,0.48,0.253,0.055,0.406,0.542,0.783,0.648,0.002,0.912,0.407,0.0,0.489
2011-2018,0.095,0.034,0.002,0.047,0.072,0.576,0.323,0.0,0.503,0.093,0.489,0.0
