,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.045,0.003,0.162,0.071,0.251,0.818,0.056,0.039,0.047,0.017,0.304
1911-1920,0.045,0.0,0.408,0.222,0.75,0.436,0.792,0.316,0.79,0.402,0.44,0.375
1921-1930,0.003,0.408,0.0,0.144,0.922,0.347,0.753,0.163,0.227,0.217,0.768,0.093
1931-1940,0.162,0.222,0.144,0.0,0.353,0.741,0.906,0.065,0.099,0.113,0.21,0.369
1941-1950,0.071,0.75,0.922,0.353,0.0,0.297,0.792,0.645,0.682,0.638,0.884,0.321
1951-1960,0.251,0.436,0.347,0.741,0.297,0.0,0.636,0.117,0.107,0.495,0.546,0.598
1961-1970,0.818,0.792,0.753,0.906,0.792,0.636,0.0,0.621,0.558,0.707,0.751,0.935
1971-1980,0.056,0.316,0.163,0.065,0.645,0.117,0.621,0.0,0.382,0.269,0.253,0.178
1981-1990,0.039,0.79,0.227,0.099,0.682,0.107,0.558,0.382,0.0,0.171,0.193,0.155
1991-2000,0.047,0.402,0.217,0.113,0.638,0.495,0.707,0.269,0.171,0.0,0.916,0.569
2001-2010,0.017,0.44,0.768,0.21,0.884,0.546,0.751,0.253,0.193,0.916,0.0,0.313
2011-2018,0.304,0.375,0.093,0.369,0.321,0.598,0.935,0.178,0.155,0.569,0.313,0.0
