,1911-1920,1921-1930,1931-1940,1961-1970,1971-1980,1991-2000,2001-2010,2011-2018
1911-1920,0.0,0.118,0.118,0.12,0.112,0.122,0.008,0.393
1921-1930,0.118,0.0,0.381,1.0,1.0,1.0,0.61,0.233
1931-1940,0.118,0.381,0.0,1.0,0.351,0.305,0.73,0.436
1961-1970,0.12,1.0,1.0,0.0,1.0,1.0,0.795,0.528
1971-1980,0.112,1.0,0.351,1.0,0.0,1.0,0.614,0.211
1991-2000,0.122,1.0,0.305,1.0,1.0,0.0,0.813,0.451
2001-2010,0.008,0.61,0.73,0.795,0.614,0.813,0.0,0.104
2011-2018,0.393,0.233,0.436,0.528,0.211,0.451,0.104,0.0
