1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,2001-2010,2011-2018
-0.0036634378982503546,-0.051297244633758454,0.06348698318425511,-0.0756444830599764,0.08386227671456126,-0.07707020232466039,0.05556714354139386,-0.02520539240801445,0.018344278214499354
0.04475391292346542,-0.0015132857635877794,-0.04064445425881602,0.045149904031761556,-0.044258820824325085,0.061869447300960445,-0.022572994954658254,-0.022713033967120655,-0.03915726850109713
-0.02416336567559718,-0.006625723162357211,0.01730564509894994,-0.060057009927018346,0.11288047448865002,-0.027092080986635292,-0.060699382683995995,0.14277228305456785,-0.1372157813560579
-0.07010283731684397,0.13718665193538282,-0.06183651156549419,0.12257938457973017,-0.025924845997776336,0.04291003850566877,-0.0914956496972027,-0.027929548983291808,0.048183309905711624
0.022843787564018503,0.10245453470943783,-0.133682710899239,-0.07197966964953477,0.14599286049737464,0.06898461237879372,-0.11908223211595959,0.08503717342692035,0.0323994370748199
0.10343111413868258,0.051255151963917445,-0.11533222925442685,-0.04318765341159628,0.028097653728244576,0.06354196325803246,-0.08196992556225846,0.09424178545633632,-0.01577783448080866
0.046684493186047726,0.02699104136884245,-0.05349296207119114,-0.03487310743665095,-0.11103559618017511,-0.05333796425347592,-0.037723963408533345,0.280722290419683,0.031578327859601685
-0.06352394489935809,0.12857347640782324,-0.13227197569314275,0.15471304660011276,0.02277582883834839,0.08616285664694656,-0.12200072209040314,-0.10307819330564127,0.11155362283029868
0.01944235592501975,-0.09550319679453223,0.10120087757464791,-0.1867933576896702,-0.25551939788939704,-0.056847061478085326,0.3083208262539384,0.04660040430964968,-0.06337723700750264
-0.13225510468509583,0.13537762056055233,-0.14114057310775344,0.2881983875458015,0.20559710164421371,0.09199347701407481,-0.15523695836238788,-0.24693296093453643,-0.17420314003022447
0.03034741167514965,0.03108915614150559,0.004260943396139805,-0.041567174082440705,-0.012077030326638871,-0.13624205054449184,0.01690018357088169,0.13292836292937238,0.04386838735832321
-0.07717026469718169,0.05251069108349671,0.0025480259804859795,-0.16228715693635964,-0.0483349005558662,-0.026509922796062013,0.10950401648879049,0.11185918128298178,-0.05181399804930531
-0.08863837141698921,0.1400196440276843,-0.11586176410719728,0.13324901977709186,-0.09366053652151357,0.25784673887099346,-0.11806171105215045,-0.07892814369231302,0.0731708603730846
0.007439155522835916,0.009452439529377132,0.008441662028568553,0.006454506059857978,-0.063869459288461,-0.060547826545579,0.04529926044245558,0.06242645788657408,-0.02122473524462798
0.08576523348177525,0.015952421590023413,-0.054056421114049596,0.031020236678453328,0.10892574417604398,0.037498991683960065,-0.14861378665223265,0.004512349978309654,0.057385604047486855
0.004042799316157364,-0.06961143984018481,0.08897465585569275,-0.1253388627098706,0.026099354028701782,-0.015349359481365621,0.0681978955413356,-0.03761188202006838,-0.03627069150247886
-0.05400727461476941,-0.0999051240452919,0.12128164070561012,-0.19965372450951502,-0.2122542154310005,-0.04029476938938553,0.1804517306528534,0.24452593360116245,-0.12594123965790194
-0.014410837891851491,-0.0776906986662913,0.1632533994474672,-0.20433760248028188,-0.21504798637969158,-0.03492170378759307,0.29726418119186715,0.019803641692038076,-0.0685064658041924
-0.01884048054268983,0.03727455895630283,-0.03809778138397979,0.03156198907882657,-0.04501946589776451,0.09846892132871338,-0.0481891035807856,0.04936844714546723,-0.02894564934315219
-0.007581372629904881,0.025845269443102947,-0.024120214297437603,0.0721333078176215,-0.06765876603978016,0.11242003158315433,-0.20102568589376685,0.13432915927557476,0.1035388453451414
-0.09966505745740117,-0.03865135429568878,0.10648139791176958,-0.12125301145125134,-0.23009072244167328,-0.0029962509870529175,0.367157807201147,-0.059195624652408796,-0.14851803500806127
