event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1921-1930,1931-1940,2.592626356283089,0.037,1,1931-1940,consecutive
1,1931-1940,1941-1950,2.8514085619091785,0.0,1,1941-1950,consecutive
2,1941-1950,1951-1960,3.5556974137315454,0.0,6,"1951-1960,1961-1970,1971-1980,1981-1990,2001-2010,2011-2018",consecutive
3,1981-1990,2001-2010,3.9354348935327663,0.015,2,"2001-2010,2011-2018",consecutive
4,1951-1960,1971-1980,4.600936038636638,0.008,2,"1961-1970,1971-1980",sudden_shift
5,1961-1970,1981-1990,4.517262633328921,0.014,2,"1971-1980,1981-1990",sudden_shift
