synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s8330,pinsel,1911-1920,1921-1930,0.014967604302370149,0.9602879396210702
s8330,pinsel,1921-1930,1931-1940,0.006794574768208274,0.36409101347366923
s8330,pinsel,1931-1940,1941-1950,0.017396740590887062,0.7433983050512718
s8330,pinsel,1941-1950,1951-1960,0.011296180627117612,0.5398911692264822
s8330,pinsel,1951-1960,1961-1970,0.023509061909960115,0.25044850949512093
s8330,pinsel,1961-1970,1971-1980,0.01908763092444819,0.3797040321870359
s8330,pinsel,1971-1980,1981-1990,0.004869876968199668,0.20409692271370283
s8330,pinsel,1981-1990,2001-2010,0.024421276195707792,0.1455787486963074
