synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s10919,diarium,1901-1910,1911-1920,0.7312474827156411,0.13944170157724
s10919,diarium,1911-1920,1921-1930,0.1927041903793968,0.034761816144976226
s10919,diarium,1921-1930,1931-1940,0.10893521828959168,0.07579794222780395
s10919,diarium,1931-1940,1941-1950,0.2697591032168029,0.04283774808204655
s10919,diarium,1941-1950,1951-1960,0.5131163381301219,0.07713379859375358
s10919,diarium,1951-1960,1961-1970,0.2510594047695638,0.09028741122268194
s10919,diarium,1961-1970,1971-1980,0.32140794358244273,0.01706459332349394
s10919,diarium,1971-1980,1981-1990,0.27677785511905895,0.06947188354533074
s10919,diarium,1981-1990,1991-2000,0.6082059947982393,0.07344279740371489
s10919,diarium,1991-2000,2001-2010,0.39337930308509916,0.07195214376391593
