,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.434,0.133,0.235,0.394,0.533,0.004,0.483,0.611,0.175,0.391,0.026
1911-1920,0.434,0.0,0.416,0.441,0.51,0.396,0.053,0.205,0.443,0.33,0.561,0.035
1921-1930,0.133,0.416,0.0,0.003,0.238,0.095,0.0,0.161,0.037,0.363,0.57,0.21
1931-1940,0.235,0.441,0.003,0.0,0.259,0.251,0.042,0.063,0.804,0.135,0.096,0.005
1941-1950,0.394,0.51,0.238,0.259,0.0,0.828,0.023,0.572,0.373,0.151,0.595,0.029
1951-1960,0.533,0.396,0.095,0.251,0.828,0.0,0.158,0.812,0.185,0.37,0.845,0.186
1961-1970,0.004,0.053,0.0,0.042,0.023,0.158,0.0,0.071,0.21,0.4,0.29,0.096
1971-1980,0.483,0.205,0.161,0.063,0.572,0.812,0.071,0.0,0.261,0.583,0.894,0.396
1981-1990,0.611,0.443,0.037,0.804,0.373,0.185,0.21,0.261,0.0,0.308,0.393,0.042
1991-2000,0.175,0.33,0.363,0.135,0.151,0.37,0.4,0.583,0.308,0.0,0.835,0.936
2001-2010,0.391,0.561,0.57,0.096,0.595,0.845,0.29,0.894,0.393,0.835,0.0,0.726
2011-2018,0.026,0.035,0.21,0.005,0.029,0.186,0.096,0.396,0.042,0.936,0.726,0.0
