embedding_dim,drift_magnitude
0,0.3041687340999808
1,0.16830522422775882
2,0.1958951567879506
3,0.2784259283950347
4,0.3257196076769371
5,0.21318527230138876
6,0.4275198395916143
7,0.3760592522040912
8,0.360575466941952
9,0.45463801590160025
10,0.28442568461146006
11,0.20898233379630768
12,0.5320698062505506
13,0.25598052805372207
14,0.31003710492707676
15,0.3184573300690845
16,0.4151677683175745
17,0.6876740634046504
18,0.243929612703105
19,0.3414851222993614
20,0.4393383489054993
21,0.419999735837598
22,0.5470913522973179
23,0.28259009902429727
24,0.360143610320669
25,0.6322832149833733
26,0.33920247910773094
27,0.24651990191062131
28,0.28273654178941054
29,0.31675212247449164
30,0.3117231990132199
31,0.5576658627272464
32,0.49422208549488117
33,0.30939732784962454
34,0.3500662850058653
35,0.3814445963084118
36,0.3079445740963516
37,0.36927024474594017
38,0.6906325378481275
39,0.20616128884751614
40,0.31243222185455477
41,0.3463198816358795
42,0.5137774818556272
43,0.485970259174912
44,0.30461546175411297
45,0.4857070271146834
46,0.4597688906755411
47,0.36090740771919805
48,0.35155708173595485
49,0.3757394515082816
50,0.338661293056043
51,0.23849849973100432
52,0.6308498931072306
53,0.37978536386660244
54,0.26736510789433554
55,0.35148948660986323
56,0.492720682515591
57,0.42021068435467096
58,0.4470140165436262
59,0.401245187721962
60,0.5631542805756947
61,0.46609966751172094
62,0.42351420932967315
63,0.23817941693389952
64,0.37315183603718965
65,0.3600787724021946
66,0.3310407740483075
67,0.33545045099118925
68,0.36053576668177123
69,0.21384478392151202
70,0.41632140597788125
71,0.3248860957350567
72,0.32067362933926585
73,0.29573154758380027
74,0.5315333866655386
75,0.19285219164373515
76,0.332503705291425
77,0.43728220725275385
78,0.3769647192799853
79,0.28853109039831076
80,0.448614808230421
81,0.4719593545543829
82,0.5006187291315978
83,0.43071071509826364
84,0.4382946019098111
85,0.21980881595987412
86,0.43776373186218587
87,0.36311100014342457
88,0.3665686506923481
89,0.17352689762959658
90,0.23348466650230418
91,0.3852182211305543
92,0.35664609633382666
93,0.49434425360730255
94,0.32893008622497355
95,0.19501001136314638
96,0.21086142182131712
97,0.2386024644775031
98,0.41855797376921955
99,0.2950705085786849
100,0.5111239596776203
101,0.28575075530994243
102,0.449410352466217
103,0.3617603231605306
104,0.4726246345989413
105,0.19148464373933918
106,0.3894761466184703
107,0.3054483279443391
108,0.1840708960402123
109,0.4942844189155316
110,0.30256805512330553
111,0.22916067425184508
112,0.6181118081693484
113,0.6286314646814146
114,0.27072204391647803
115,0.7952436979725722
116,0.6299025099336544
117,0.27621031534368945
118,0.4015132806007047
119,0.5379286916131839
120,0.23860273198842863
121,0.39506273926044894
122,0.4099356849920483
123,0.19409022230014975
124,0.3682250799399183
125,0.4293887932306794
126,0.2560713720268764
127,0.19247608440438702
128,0.31315263548659444
129,0.6310941438021682
130,0.3488890231029942
131,0.37940417928085
132,0.2752217216075024
133,0.29723331375798256
