synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s50922,schimmel,1901-1910,1911-1920,0.014570434150954024,0.977749669791449
s50922,schimmel,1911-1920,1921-1930,0.021242995123446316,0.66124693535441
s50922,schimmel,1921-1930,1931-1940,0.023690723692126187,0.2413265569609978
s50922,schimmel,1931-1940,1941-1950,0.004352253464521541,0.14048896851623094
s50922,schimmel,1941-1950,1951-1960,0.0077690319773762615,0.313964882699688
s50922,schimmel,1951-1960,1961-1970,0.0077204248658360175,0.6030522933876568
s50922,schimmel,1961-1970,1971-1980,0.012021863944491968,0.17193161807768648
s50922,schimmel,1971-1980,1981-1990,0.03257932528300031,1.2702614400521317
s50922,schimmel,1981-1990,1991-2000,0.01799032116405421,0.5295784336579652
s50922,schimmel,1991-2000,2001-2010,0.004193013513053728,0.20798945360600776
