,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.295,0.701,0.931,0.584,0.717,0.945,0.565,0.351,0.59,0.506,0.178
1911-1920,0.295,0.0,0.821,0.465,0.533,0.638,0.502,0.476,0.16,0.448,0.216,0.23
1921-1930,0.701,0.821,0.0,0.9,0.802,0.958,0.944,0.942,0.681,0.575,0.55,0.443
1931-1940,0.931,0.465,0.9,0.0,0.955,0.98,0.961,0.904,0.781,0.85,0.466,0.65
1941-1950,0.584,0.533,0.802,0.955,0.0,0.966,0.877,0.703,0.703,0.695,0.34,0.636
1951-1960,0.717,0.638,0.958,0.98,0.966,0.0,0.886,0.995,0.996,0.924,0.619,0.742
1961-1970,0.945,0.502,0.944,0.961,0.877,0.886,0.0,0.814,0.639,0.624,0.547,0.324
1971-1980,0.565,0.476,0.942,0.904,0.703,0.995,0.814,0.0,0.523,0.991,0.52,0.785
1981-1990,0.351,0.16,0.681,0.781,0.703,0.996,0.639,0.523,0.0,0.406,0.145,0.226
1991-2000,0.59,0.448,0.575,0.85,0.695,0.924,0.624,0.991,0.406,0.0,0.703,0.674
2001-2010,0.506,0.216,0.55,0.466,0.34,0.619,0.547,0.52,0.145,0.703,0.0,0.251
2011-2018,0.178,0.23,0.443,0.65,0.636,0.742,0.324,0.785,0.226,0.674,0.251,0.0
