1931-1940,1941-1950,1971-1980
0.2532426311689265,-0.6317941627519972,-0.15529344603419304
0.06602324129027479,0.16704375061261303,0.39144165720790625
-0.8963302145985996,-0.0353450434939826,0.003932925872504711
1.418392881860628,-0.16417954686809988,-0.1333919484168291
-0.21433085860574946,0.0036162948783706184,-1.061769863590598
0.6168420428738874,-0.39707336224177303,0.7762074396014214
0.4578817556886112,0.40832496385144834,-0.7226229747757316
0.03505900808993506,0.33951247176703286,-0.33037424832582474
-0.24184517978745348,-0.38528840572518464,0.7643464580178261
0.10424835015745725,0.3091780146145645,-0.16262230928987265
-0.4675096749492428,0.3741172739468953,0.12635627295821905
-0.38818731816375956,0.27223363803590045,-0.006976785138249397
0.6187603574465304,-0.20301663393483443,-0.44577015936374664
0.020664681050488173,-0.21650570847422762,-0.198531286790967
0.3579240097280811,-0.3609932521905969,0.27881063148379326
-0.48862250565606,-0.6234685448272264,0.11096467170864344
-0.34039610711967244,0.2338978582445313,-0.26321568340063095
-0.447376530014855,0.2547392056816641,0.19837982207536697
-0.11841726489365101,0.3981956411153078,0.24913372099399567
0.19449891062343821,0.05736477388178601,0.9309073723852634
-0.4202704434009159,0.1962129142792786,-0.2413506917655468
-0.12667689077994404,-0.07722092069247188,0.4969852566719055
-1.4101008084767006,0.15558148745228262,-0.6118709370493889
0.6710975179791122,0.10684131268713185,0.1414784314110875
-0.2505668452119126,-0.19195606055505138,0.597597936168313
0.19123934998231773,-0.19681368253248577,1.4802464712411165
-1.0288030905101229,-0.04769372666145072,0.5479079261422157
-0.2920321677537525,0.3983869370730484,-1.315407332032919
0.03304661328301706,0.236480643205783,-0.212607741355896
1.360938437283039,0.16837500035762787,0.25431299954652786
0.30765139201984687,-0.011077408514478623,0.3079728316515684
-0.2631766015992445,0.3657347971902174,-1.0259155854582787
-0.26998053052846127,-0.24924643775996036,-0.09100058674812317
-0.8328006449429428,0.9664911884157097,0.2720688506960869
0.08631029133411014,0.1491440817275468,0.18715737015008926
0.04896339237251701,-0.3880368398831171,0.9719242732971907
-1.1855916281449883,0.11585988227606697,-0.8515977524220943
0.8145552145536331,0.3408664904315682,-0.7831020960584283
0.23508173358791015,-0.5246131470536485,1.218701396137476
0.13595329909859336,0.07981830942170584,-0.906259045470506
0.40295554768732367,0.2311726065681261,0.3635131111368537
-0.9908539348364096,-0.12664778222439482,0.27441681548953056
0.3310319360564737,-0.28689369077191634,0.8837901726365089
-0.6510821592391414,-0.14475998912444887,0.23015504330396652
0.4450334161520004,0.1246854211203754,0.517884582746774
0.2641494337688474,-0.11937365943894668,-0.18767618760466576
0.18761281691053333,-0.21026432536104145,0.6520073860883713
-0.28254408776924456,-0.18979098260238325,0.13220760226249695
0.5336337102686657,0.3482529302949415,0.7092681135982275
1.1290510647437153,0.2088020391323987,-0.07092037796974182
-0.46976897763499226,0.6680819330778083,-0.010416189674288034
-0.13700161611332612,0.32817847763790803,-0.4179072976112366
0.30620047022752905,-0.040014113683034425,1.3340659737586975
-0.1983152351287358,0.20857724400155028,-0.0977318660588935
-0.42751199050861244,-0.4129577349213993,0.9481596425175667
-0.010226155028623701,-0.29143795710714426,0.029973505064845085
0.25993161955300503,-0.22814280101481607,0.7363492324948311
0.3206117645056699,-0.5185977339895222,0.7259767130017281
-1.0848306237774736,-0.034468836424981886,0.7129849754273891
1.3104524032541496,-0.2670015857883674,0.47883374989032745
0.7777402528068599,-0.10410184380324447,-0.6249616798013449
0.8516904705149286,-0.8336973258239382,-0.4244650527834892
-0.05533676441101467,-0.09811300192685687,-0.5114580951631069
0.33321438970811224,0.07902809736483238,0.20671604573726654
1.1979738608523107,-0.4923204988761641,0.47573158890008926
0.630320338641896,-0.36823583591510267,0.504419531673193
0.36572129253352825,0.29464491482769306,-0.9898200184106827
-0.3645353492568521,0.30385429861352725,-0.3004046995192766
1.2000916126896355,-0.008808267467162234,1.1605730652809143
-0.5987854091560139,0.5888052446877254,-0.14479557424783707
0.4727095512344557,0.1103564428494257,-0.12394257634878159
-0.34927346984691476,-0.32456209083252097,0.18934693932533264
-0.14961355323355427,0.0637627034858965,0.6640141755342484
-0.3648880663163522,-0.05855483758975477,-0.8015292100608349
-0.35681712561670476,-0.000875637592638201,-0.5270970016717911
-1.2025149370927144,-0.06213211832458482,-0.3728523664176464
-0.03112661367391839,-0.6117378520395826,1.6442551016807556
-0.9755990987314898,-0.03992510981419506,-0.863444983959198
0.09010275299934778,0.13054751758189764,0.22979791462421417
-0.151428177514497,0.2190386536805069,0.26268401369452477
0.0797957558842266,0.8181655328063404,-0.5203764140605927
0.24888731740579448,0.22679182685747304,0.007417753338813782
1.0271267145872116,0.022258952260017395,-0.03433831036090851
0.2776031060253873,-0.374228931415607,0.862345090135932
-0.08851989369620294,0.20973855267991037,-2.134169764816761
0.5288767358836006,-0.18769469769561992,0.7406802028417587
0.07330469283110955,0.30775739197783614,-0.698726350441575
-0.03454794953851138,0.45234628240851793,-0.5110595040023327
-1.1904614857562326,0.4740144229658386,0.6565166190266609
-0.854938309858827,0.5830356890664381,-0.9400455355644226
0.4998684317106381,-0.10517633485142142,0.2593066059052944
-0.40281322362887506,-0.2733144858194625,-0.5599782690405846
0.022441611912868475,0.5636786992579479,-0.9617815650999546
