,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,2001-2010,2011-2018
1901-1910,0.0,4.4387695498670405,3.70311001180253,3.9723579473653476,4.4939468646360545,5.96712156334262,9.978524296241893,6.7482122843113626,7.262458265781836,5.454780147798424,5.9031854977300116
1911-1920,4.4387695498670405,0.0,4.7449163255265745,3.9842255434054574,4.508041386685589,6.299606456857113,11.068386945528115,7.376196188899929,7.451591726243555,5.435528217103527,5.625734476644869
1921-1930,3.70311001180253,4.7449163255265745,0.0,4.10053868189303,4.821612790701709,6.255164511431729,9.046681601037832,6.98337862058633,7.56383459021668,5.292950069958663,5.978915812998401
1931-1940,3.9723579473653476,3.9842255434054574,4.10053868189303,0.0,3.5591414341926297,5.546853216979085,10.411889264842063,6.634408529250267,6.615035020278891,4.520676115942809,5.084605800512247
1941-1950,4.4939468646360545,4.508041386685589,4.821612790701709,3.5591414341926297,0.0,6.01319532702687,11.060325334319499,7.020087665654451,6.514236302791527,5.09846405314704,5.352399822218545
1951-1960,5.96712156334262,6.299606456857113,6.255164511431729,5.546853216979085,6.01319532702687,0.0,11.817021217553144,7.768724696126511,8.237805426198335,5.994378668415668,6.358804923278851
1961-1970,9.978524296241893,11.068386945528115,9.046681601037832,10.411889264842063,11.060325334319499,11.817021217553144,0.0,12.089508078205695,12.314081154233,10.888642948661108,12.139794193131133
1971-1980,6.7482122843113626,7.376196188899929,6.98337862058633,6.634408529250267,7.020087665654451,7.768724696126511,12.089508078205695,0.0,8.937616839246893,6.9057072777145105,6.798087698097573
1981-1990,7.262458265781836,7.451591726243555,7.56383459021668,6.615035020278891,6.514236302791527,8.237805426198335,12.314081154233,8.937616839246893,0.0,7.679252674537982,8.199686927746718
2001-2010,5.454780147798424,5.435528217103527,5.292950069958663,4.520676115942809,5.09846405314704,5.994378668415668,10.888642948661108,6.9057072777145105,7.679252674537982,0.0,5.472785142092748
2011-2018,5.9031854977300116,5.625734476644869,5.978915812998401,5.084605800512247,5.352399822218545,6.358804923278851,12.139794193131133,6.798087698097573,8.199686927746718,5.472785142092748,0.0
