,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,5.683975718852425,6.432049179261891,6.089835883103483,6.581100156085116,6.517326314851985,6.00386250146343,6.17383868524822,5.14830344355074,7.200824835947419,7.222136462813489,7.7883764752696445
1911-1920,5.683975718852425,0.0,6.009098672762812,5.562477018680155,6.292457633593859,6.136594395322566,5.477271234549254,6.165462037002649,5.292603377290391,6.8812445660964485,7.132159311893013,7.7158078565098025
1921-1930,6.432049179261891,6.009098672762812,0.0,6.643241237512573,7.121914943534535,6.805711903964796,6.078168410362465,6.291255998900767,5.662603172174405,7.0938093632382255,6.795431365088491,7.343235790966156
1931-1940,6.089835883103483,5.562477018680155,6.643241237512573,0.0,6.1173554582627165,6.416068626949562,6.084522490264287,6.4583857895924295,5.775701020178257,7.0635616093173255,7.49676514709448,6.938807965213498
1941-1950,6.581100156085116,6.292457633593859,7.121914943534535,6.1173554582627165,0.0,6.70886613036527,6.164602036215203,6.6521186912466295,6.135933976618198,7.40873313608811,7.693992909721359,7.665755946993306
1951-1960,6.517326314851985,6.136594395322566,6.805711903964796,6.416068626949562,6.70886613036527,0.0,5.900937881661032,5.939870840799294,5.9668568760490235,7.413031090733229,7.703815799916067,7.759702892895106
1961-1970,6.00386250146343,5.477271234549254,6.078168410362465,6.084522490264287,6.164602036215203,5.900937881661032,0.0,4.906388110872022,4.760913526057174,6.289989845820642,6.803187113258263,6.957751533347331
1971-1980,6.17383868524822,6.165462037002649,6.291255998900767,6.4583857895924295,6.6521186912466295,5.939870840799294,4.906388110872022,0.0,5.014695034887086,6.8313969958873875,7.044167334205627,7.482920056014222
1981-1990,5.14830344355074,5.292603377290391,5.662603172174405,5.775701020178257,6.135933976618198,5.9668568760490235,4.760913526057174,5.014695034887086,0.0,6.165036316214529,6.588399060826853,7.207043651858834
1991-2000,7.200824835947419,6.8812445660964485,7.0938093632382255,7.0635616093173255,7.40873313608811,7.413031090733229,6.289989845820642,6.8313969958873875,6.165036316214529,0.0,7.920077218338484,8.027636284053868
2001-2010,7.222136462813489,7.132159311893013,6.795431365088491,7.49676514709448,7.693992909721359,7.703815799916067,6.803187113258263,7.044167334205627,6.588399060826853,7.920077218338484,0.0,8.139860522297699
2011-2018,7.7883764752696445,7.7158078565098025,7.343235790966156,6.938807965213498,7.665755946993306,7.759702892895106,6.957751533347331,7.482920056014222,7.207043651858834,8.027636284053868,8.139860522297699,0.0
