synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s10649,zeitung,1901-1910,1911-1920,0.002934992526042196,0.367914307268598
s10649,zeitung,1911-1920,1921-1930,0.012826398108103994,0.11569335214519877
s10649,zeitung,1921-1930,1931-1940,0.024160989408055354,1.0328145164560223
s10649,zeitung,1931-1940,1941-1950,0.007544977357164881,0.1155857783676774
s10649,zeitung,1941-1950,1951-1960,0.019372655710011184,0.1704487681160932
s10649,zeitung,1951-1960,1961-1970,0.013542745877081897,0.608657671597229
s10649,zeitung,1961-1970,1971-1980,0.009489776711207622,0.5571769405329081
s10649,zeitung,1971-1980,1981-1990,0.010348239095326632,0.17788704123912236
s10649,zeitung,1981-1990,1991-2000,0.019949000816478813,0.229451127513193
s10649,zeitung,1991-2000,2001-2010,0.012571121868368656,1.3351037477971877
